date,storage,inflow,outflow,evaporation,elevation
1963-10-01,0,0,0,NA,0
1963-10-02,0,0,0,NA,0
1963-10-03,0,0,0,NA,0
1963-10-04,0,0,0,NA,0
1963-10-05,0,0,0,NA,0
1963-10-06,0,0,0,NA,0
1963-10-07,0,0,0,NA,0
1963-10-08,0,0,0,NA,0
1963-10-09,0,0,0,NA,0
1963-10-10,0,0,0,NA,0
1963-10-11,0,0,0,NA,0
1963-10-12,0,0,0,NA,0
1963-10-13,0,0,0,NA,0
1963-10-14,0,0,0,NA,0
1963-10-15,0,0,0,NA,0
1963-10-16,0,0,0,NA,0
1963-10-17,0,0,0,NA,0
1963-10-18,0,0,0,NA,0
1963-10-19,0,0,0,NA,0
1963-10-20,0,0,0,NA,0
1963-10-21,0,0,0,NA,0
1963-10-22,0,0,0,NA,0
1963-10-23,0,0,0,NA,0
1963-10-24,0,0,0,NA,0
1963-10-25,0,0,0,NA,0
1963-10-26,0,0,0,NA,0
1963-10-27,0,0,0,NA,0
1963-10-28,0,0,0,NA,0
1963-10-29,0,0,0,NA,0
1963-10-30,0,0,0,NA,0
1963-10-31,0,0,0,NA,0
1963-11-01,0,0,0,NA,0
1963-11-02,0,0,0,NA,0
1963-11-03,0,0,0,NA,0
1963-11-04,0,0,0,NA,0
1963-11-05,0,0,0,NA,0
1963-11-06,0,0,0,NA,0
1963-11-07,0,0,0,NA,0
1963-11-08,0,0,0,NA,0
1963-11-09,0,0,0,NA,0
1963-11-10,0,0,0,NA,0
1963-11-11,0,0,0,NA,0
1963-11-12,0,0,0,NA,0
1963-11-13,0,0,0,NA,0
1963-11-14,0,0,0,NA,0
1963-11-15,0,0,0,NA,0
1963-11-16,0,0,0,NA,0
1963-11-17,0,0,0,NA,0
1963-11-18,0,0,0,NA,0
1963-11-19,0,0,0,NA,0
1963-11-20,0,0,0,NA,0
1963-11-21,0,0,0,NA,0
1963-11-22,0,0,0,NA,0
1963-11-23,0,0,0,NA,0
1963-11-24,0,0,0,NA,0
1963-11-25,0,0,0,NA,0
1963-11-26,0,0,0,NA,0
1963-11-27,0,0,0,NA,0
1963-11-28,0,0,0,NA,0
1963-11-29,0,0,0,NA,0
1963-11-30,0,0,0,NA,0
1963-12-01,0,0,0,NA,0
1963-12-02,0,0,0,NA,0
1963-12-03,0,0,0,NA,0
1963-12-04,0,0,0,NA,0
1963-12-05,0,0,0,NA,0
1963-12-06,0,0,0,NA,0
1963-12-07,0,0,0,NA,0
1963-12-08,0,0,0,NA,0
1963-12-09,0,0,0,NA,0
1963-12-10,0,0,0,NA,0
1963-12-11,0,0,0,NA,0
1963-12-12,0,0,0,NA,0
1963-12-13,0,0,0,NA,0
1963-12-14,0,0,0,NA,0
1963-12-15,0,0,0,NA,0
1963-12-16,0,0,0,NA,0
1963-12-17,0,0,0,NA,0
1963-12-18,0,0,0,NA,0
1963-12-19,0,0,0,NA,0
1963-12-20,0,0,0,NA,0
1963-12-21,0,0,0,NA,0
1963-12-22,0,0,0,NA,0
1963-12-23,0,0,0,NA,0
1963-12-24,0,0,0,NA,0
1963-12-25,0,0,0,NA,0
1963-12-26,0,0,0,NA,0
1963-12-27,0,0,0,NA,0
1963-12-28,0,0,0,NA,0
1963-12-29,0,0,0,NA,0
1963-12-30,0,0,0,NA,0
1963-12-31,0,0,0,NA,0
1964-01-01,0,0,0,NA,0
1964-01-02,0,0,0,NA,0
1964-01-03,0,0,0,NA,0
1964-01-04,0,0,0,NA,0
1964-01-05,0,0,0,NA,0
1964-01-06,0,0,0,NA,0
1964-01-07,0,0,0,NA,0
1964-01-08,0,0,0,NA,0
1964-01-09,0,0,0,NA,0
1964-01-10,0,0,0,NA,0
1964-01-11,0,0,0,NA,0
1964-01-12,0,0,0,NA,0
1964-01-13,0,0,0,NA,0
1964-01-14,0,0,0,NA,0
1964-01-15,0,0,0,NA,0
1964-01-16,0,0,0,NA,0
1964-01-17,0,0,0,NA,0
1964-01-18,0,0,0,NA,0
1964-01-19,0,0,0,NA,0
1964-01-20,0,0,0,NA,0
1964-01-21,0,0,0,NA,0
1964-01-22,0,0,0,NA,0
1964-01-23,0,0,0,NA,0
1964-01-24,0,0,0,NA,0
1964-01-25,0,0,0,NA,0
1964-01-26,0,0,0,NA,0
1964-01-27,0,0,0,NA,0
1964-01-28,0,0,0,NA,0
1964-01-29,0,0,0,NA,0
1964-01-30,0,0,0,NA,0
1964-01-31,0,0,0,NA,0
1964-02-01,0,0,0,NA,0
1964-02-02,0,0,0,NA,0
1964-02-03,0,0,0,NA,0
1964-02-04,0,0,0,NA,0
1964-02-05,0,0,0,NA,0
1964-02-06,0,0,0,NA,0
1964-02-07,0,0,0,NA,0
1964-02-08,0,0,0,NA,0
1964-02-09,0,0,0,NA,0
1964-02-10,0,0,0,NA,0
1964-02-11,0,0,0,NA,0
1964-02-12,0,0,0,NA,0
1964-02-13,0,0,0,NA,0
1964-02-14,0,0,0,NA,0
1964-02-15,0,0,0,NA,0
1964-02-16,0,0,0,NA,0
1964-02-17,0,0,0,NA,0
1964-02-18,0,0,0,NA,0
1964-02-19,0,0,0,NA,0
1964-02-20,0,0,0,NA,0
1964-02-21,0,0,0,NA,0
1964-02-22,0,0,0,NA,0
1964-02-23,0,0,0,NA,0
1964-02-24,0,0,0,NA,0
1964-02-25,0,0,0,NA,0
1964-02-26,0,0,0,NA,0
1964-02-27,0,0,0,NA,0
1964-02-28,0,0,0,NA,0
1964-02-29,0,0,0,NA,0
1964-03-01,0,0,0,NA,0
1964-03-02,0,0,0,NA,0
1964-03-03,0,0,0,NA,0
1964-03-04,0,0,0,NA,0
1964-03-05,0,0,0,NA,0
1964-03-06,0,0,0,NA,0
1964-03-07,0,0,0,NA,0
1964-03-08,0,0,0,NA,0
1964-03-09,0,0,0,NA,0
1964-03-10,0,0,0,NA,0
1964-03-11,0,0,0,NA,0
1964-03-12,0,0,0,NA,0
1964-03-13,0,0,0,NA,0
1964-03-14,0,0,0,NA,0
1964-03-15,0,0,0,NA,0
1964-03-16,0,0,0,NA,0
1964-03-17,0,0,0,NA,0
1964-03-18,0,0,0,NA,0
1964-03-19,0,0,0,NA,0
1964-03-20,0,0,0,NA,0
1964-03-21,0,0,0,NA,0
1964-03-22,0,0,0,NA,0
1964-03-23,0,0,0,NA,0
1964-03-24,0,0,0,NA,0
1964-03-25,0,0,0,NA,0
1964-03-26,0,0,0,NA,0
1964-03-27,0,0,0,NA,0
1964-03-28,0,0,0,NA,0
1964-03-29,0,0,0,NA,0
1964-03-30,0,0,0,NA,0
1964-03-31,0,0,0,NA,0
1964-04-01,0,0,0,NA,0
1964-04-02,0,0,0,NA,0
1964-04-03,0,0,0,NA,0
1964-04-04,0,0,0,NA,0
1964-04-05,0,0,0,NA,0
1964-04-06,0,0,0,NA,0
1964-04-07,0,0,0,NA,0
1964-04-08,0,0,0,NA,0
1964-04-09,0,0,0,NA,0
1964-04-10,0,0,0,NA,0
1964-04-11,0,0,0,NA,0
1964-04-12,0,0,0,NA,0
1964-04-13,0,0,0,NA,0
1964-04-14,0,0,0,NA,0
1964-04-15,0,0,0,NA,0
1964-04-16,0,0,0,NA,0
1964-04-17,0,0,0,NA,0
1964-04-18,0,0,0,NA,0
1964-04-19,0,0,0,NA,0
1964-04-20,0,0,0,NA,0
1964-04-21,0,0,0,NA,0
1964-04-22,0,0,0,NA,0
1964-04-23,0,0,0,NA,0
1964-04-24,0,0,0,NA,0
1964-04-25,0,0,0,NA,0
1964-04-26,0,0,0,NA,0
1964-04-27,0,0,0,NA,0
1964-04-28,0,0,0,NA,0
1964-04-29,0,0,0,NA,0
1964-04-30,0,0,0,NA,0
1964-05-01,0,0,0,NA,0
1964-05-02,0,0,0,NA,0
1964-05-03,0,0,0,NA,0
1964-05-04,0,0,0,NA,0
1964-05-05,0,0,0,NA,0
1964-05-06,0,0,0,NA,0
1964-05-07,0,0,0,NA,0
1964-05-08,0,0,0,NA,0
1964-05-09,0,0,0,NA,0
1964-05-10,0,0,0,NA,0
1964-05-11,0,0,0,NA,0
1964-05-12,0,0,0,NA,0
1964-05-13,0,0,0,NA,0
1964-05-14,0,0,0,NA,0
1964-05-15,0,0,0,NA,0
1964-05-16,0,0,0,NA,0
1964-05-17,0,0,0,NA,0
1964-05-18,0,0,0,NA,0
1964-05-19,0,0,0,NA,0
1964-05-20,0,0,0,NA,0
1964-05-21,0,0,0,NA,0
1964-05-22,0,0,0,NA,0
1964-05-23,0,0,0,NA,0
1964-05-24,0,0,0,NA,0
1964-05-25,0,0,0,NA,0
1964-05-26,0,0,0,NA,0
1964-05-27,0,0,0,NA,0
1964-05-28,0,0,0,NA,0
1964-05-29,0,0,0,NA,0
1964-05-30,0,0,0,NA,0
1964-05-31,0,0,0,NA,0
1964-06-01,0,0,0,NA,0
1964-06-02,0,0,0,NA,0
1964-06-03,0,0,0,NA,0
1964-06-04,0,0,0,NA,0
1964-06-05,0,0,0,NA,0
1964-06-06,0,0,0,NA,0
1964-06-07,0,0,0,NA,0
1964-06-08,0,0,0,NA,0
1964-06-09,0,0,0,NA,0
1964-06-10,0,0,0,NA,0
1964-06-11,0,0,0,NA,0
1964-06-12,0,0,0,NA,0
1964-06-13,0,0,0,NA,0
1964-06-14,0,0,0,NA,0
1964-06-15,0,0,0,NA,0
1964-06-16,0,0,0,NA,0
1964-06-17,0,0,0,NA,0
1964-06-18,0,0,0,NA,0
1964-06-19,0,0,0,NA,0
1964-06-20,0,0,0,NA,0
1964-06-21,0,0,0,NA,0
1964-06-22,0,0,0,NA,0
1964-06-23,0,0,0,NA,0
1964-06-24,0,0,0,NA,0
1964-06-25,0,0,0,NA,0
1964-06-26,0,0,0,NA,0
1964-06-27,0,0,0,NA,0
1964-06-28,0,0,0,NA,0
1964-06-29,0,0,0,NA,0
1964-06-30,0,0,0,NA,0
1964-07-01,0,0,0,NA,0
1964-07-02,0,0,0,NA,0
1964-07-03,0,0,0,NA,0
1964-07-04,0,0,0,NA,0
1964-07-05,0,0,0,NA,0
1964-07-06,0,0,0,NA,0
1964-07-07,0,0,0,NA,0
1964-07-08,0,0,0,NA,0
1964-07-09,0,0,0,NA,0
1964-07-10,0,0,0,NA,0
1964-07-11,0,0,0,NA,0
1964-07-12,0,0,0,NA,0
1964-07-13,0,0,0,NA,0
1964-07-14,0,0,0,NA,0
1964-07-15,0,0,0,NA,0
1964-07-16,0,0,0,NA,0
1964-07-17,0,0,0,NA,0
1964-07-18,0,0,0,NA,0
1964-07-19,0,0,0,NA,0
1964-07-20,0,0,0,NA,0
1964-07-21,0,0,0,NA,0
1964-07-22,0,0,0,NA,0
1964-07-23,0,0,0,NA,0
1964-07-24,0,0,0,NA,0
1964-07-25,0,0,0,NA,0
1964-07-26,0,0,0,NA,0
1964-07-27,0,0,0,NA,0
1964-07-28,0,0,0,NA,0
1964-07-29,0,0,0,NA,0
1964-07-30,0,0,0,NA,0
1964-07-31,0,0,0,NA,0
1964-08-01,0,0,0,NA,0
1964-08-02,0,0,0,NA,0
1964-08-03,0,0,0,NA,0
1964-08-04,0,0,0,NA,0
1964-08-05,0,0,0,NA,0
1964-08-06,0,0,0,NA,0
1964-08-07,0,0,0,NA,0
1964-08-08,0,0,0,NA,0
1964-08-09,0,0,0,NA,0
1964-08-10,0,0,0,NA,0
1964-08-11,0,0,0,NA,0
1964-08-12,0,0,0,NA,0
1964-08-13,0,0,0,NA,0
1964-08-14,0,0,0,NA,0
1964-08-15,0,0,0,NA,0
1964-08-16,0,0,0,NA,0
1964-08-17,0,0,0,NA,0
1964-08-18,0,0,0,NA,0
1964-08-19,0,0,0,NA,0
1964-08-20,0,0,0,NA,0
1964-08-21,0,0,0,NA,0
1964-08-22,0,0,0,NA,0
1964-08-23,0,0,0,NA,0
1964-08-24,0,0,0,NA,0
1964-08-25,0,0,0,NA,0
1964-08-26,0,0,0,NA,0
1964-08-27,0,0,0,NA,0
1964-08-28,0,0,0,NA,0
1964-08-29,0,0,0,NA,0
1964-08-30,0,0,0,NA,0
1964-08-31,0,0,0,NA,0
1964-09-01,2.563,9.622,3.426,NA,1668.14
1964-09-02,3.123,9.342,2.86,NA,1668.597
1964-09-03,3.774,9.69,2.152,NA,1669.073
1964-09-04,4.413,9.577,2.18,NA,1669.478
1964-09-05,5.01,9.486,2.577,NA,1669.822
1964-09-06,5.584,9.497,2.86,NA,1670.127
1964-09-07,6.187,9.868,2.888,NA,1670.426
1964-09-08,6.725,9.141,2.917,NA,1670.676
1964-09-09,7.285,9.568,3.087,NA,1670.923
1964-09-10,7.845,9.455,2.973,NA,1671.154
1964-09-11,8.394,9.299,2.945,NA,1671.371
1964-09-12,8.964,9.54,2.945,NA,1671.587
1964-09-13,9.534,9.568,2.973,NA,1671.794
1964-09-14,10.118,9.741,2.973,NA,1671.996
1964-09-15,10.67,9.384,3.002,NA,1672.182
1964-09-16,11.21,9.282,3.03,NA,1672.355
1964-09-17,11.717,8.812,2.945,NA,1672.514
1964-09-18,12.229,8.756,2.832,NA,1672.669
1964-09-19,12.779,9.2,2.832,NA,1672.831
1964-09-20,13.365,9.642,2.86,NA,1672.998
1964-09-21,13.963,9.783,2.86,NA,1673.163
1964-09-22,14.548,9.599,2.832,NA,1673.322
1964-09-23,15.088,9.112,2.86,NA,1673.462
1964-09-24,15.671,9.614,2.86,NA,1673.611
1964-09-25,16.191,8.9,2.888,NA,1673.739
1964-09-26,16.706,8.883,2.917,NA,1673.864
1964-09-27,17.206,8.727,2.945,NA,1673.992
1964-09-28,17.774,9.526,2.945,NA,1674.114
1964-09-29,18.293,8.971,2.973,NA,1674.233
1964-09-30,18.832,9.24,3.002,NA,1674.352
1964-10-01,19.225,7.555,3.002,NA,1674.437
1964-10-02,19.701,8.54,3.03,NA,1674.541
1964-10-03,20.196,8.756,3.03,NA,1674.644
1964-10-04,20.668,8.526,3.058,NA,1674.742
1964-10-05,21.17,8.756,2.945,NA,1674.846
1964-10-06,21.861,10.769,2.775,NA,1674.983
1964-10-07,22.451,9.628,2.803,NA,1675.099
1964-10-08,23.033,9.571,2.832,NA,1675.211
1964-10-09,23.585,9.795,3.398,NA,1675.315
1964-10-10,24.024,9.614,4.531,NA,1675.397
1964-10-11,24.448,9.427,4.531,NA,1675.476
1964-10-12,24.905,9.854,4.559,NA,1675.559
1964-10-13,25.349,9.727,4.587,NA,1675.638
1964-10-14,25.775,9.54,4.616,NA,1675.714
1964-10-15,26.2,9.54,4.616,NA,1675.79
1964-10-16,26.663,9.999,4.644,NA,1675.87
1964-10-17,27.127,10.041,4.672,NA,1675.949
1964-10-18,27.589,10.055,4.701,NA,1676.028
1964-10-19,28.037,9.883,4.701,NA,1676.104
1964-10-20,28.484,9.868,4.701,NA,1676.177
1964-10-21,28.949,10.084,4.701,NA,1676.254
1964-10-22,29.412,9.645,4.276,NA,1676.33
1964-10-23,29.956,10.033,3.738,NA,1676.418
1964-10-24,30.498,10.061,3.794,NA,1676.504
