,date,outflow,storage,day,month,year,water_year,n_day
5939,1995-10-01,1.7269999999999999,8.776,1,10,1995,1996,274.0
5940,1995-10-02,1.7269999999999999,8.62,2,10,1995,1996,275.0
5941,1995-10-03,1.7269999999999999,8.575,3,10,1995,1996,276.0
5942,1995-10-04,0.5660000000000001,8.575,4,10,1995,1996,277.0
5943,1995-10-05,0.5660000000000001,8.575,5,10,1995,1996,278.0
5944,1995-10-06,0.5660000000000001,8.575,6,10,1995,1996,279.0
5945,1995-10-07,0.5660000000000001,8.575,7,10,1995,1996,280.0
5946,1995-10-08,0.5660000000000001,8.552999999999999,8,10,1995,1996,281.0
5947,1995-10-09,0.5660000000000001,8.552999999999999,9,10,1995,1996,282.0
5948,1995-10-10,0.5660000000000001,8.531,10,10,1995,1996,283.0
5949,1995-10-11,0.5660000000000001,8.531,11,10,1995,1996,284.0
5950,1995-10-12,0.5660000000000001,8.531,12,10,1995,1996,285.0
5951,1995-10-13,0.5660000000000001,8.509,13,10,1995,1996,286.0
5952,1995-10-14,0.5660000000000001,8.509,14,10,1995,1996,287.0
5953,1995-10-15,0.5660000000000001,8.486,15,10,1995,1996,288.0
5954,1995-10-16,0.5660000000000001,8.464,16,10,1995,1996,289.0
5955,1995-10-17,0.5660000000000001,8.442,17,10,1995,1996,290.0
5956,1995-10-18,0.5660000000000001,8.42,18,10,1995,1996,291.0
5957,1995-10-19,0.5660000000000001,8.399,19,10,1995,1996,292.0
5958,1995-10-20,0.5660000000000001,8.377,20,10,1995,1996,293.0
5959,1995-10-21,0.5660000000000001,8.354,21,10,1995,1996,294.0
5960,1995-10-22,0.5660000000000001,8.354,22,10,1995,1996,295.0
5961,1995-10-23,0.5660000000000001,8.311,23,10,1995,1996,296.0
5962,1995-10-24,0.5660000000000001,8.311,24,10,1995,1996,297.0
5963,1995-10-25,0.311,8.311,25,10,1995,1996,298.0
5964,1995-10-26,0.311,8.311,26,10,1995,1996,299.0
5965,1995-10-27,0.311,8.311,27,10,1995,1996,300.0
5966,1995-10-28,0.311,8.311,28,10,1995,1996,301.0
5967,1995-10-29,0.311,8.311,29,10,1995,1996,302.0
5968,1995-10-30,0.311,8.311,30,10,1995,1996,303.0
5969,1995-10-31,0.311,8.311,31,10,1995,1996,304.0
5970,1995-11-01,0.311,8.311,1,11,1995,1996,305.0
5971,1995-11-02,0.311,8.289,2,11,1995,1996,306.0
5972,1995-11-03,0.311,8.267000000000001,3,11,1995,1996,307.0
5973,1995-11-04,0.311,8.267000000000001,4,11,1995,1996,308.0
5974,1995-11-05,0.311,8.267000000000001,5,11,1995,1996,309.0
5975,1995-11-06,0.311,8.246,6,11,1995,1996,310.0
5976,1995-11-07,0.311,8.246,7,11,1995,1996,311.0
5977,1995-11-08,0.198,8.246,8,11,1995,1996,312.0
5978,1995-11-09,0.198,8.267000000000001,9,11,1995,1996,313.0
5979,1995-11-10,0.198,8.267000000000001,10,11,1995,1996,314.0
5980,1995-11-11,0.198,8.289,11,11,1995,1996,315.0
5981,1995-11-12,0.198,8.289,12,11,1995,1996,316.0
5982,1995-11-13,0.198,8.311,13,11,1995,1996,317.0
5983,1995-11-14,0.198,8.311,14,11,1995,1996,318.0
5984,1995-11-15,0.198,8.332,15,11,1995,1996,319.0
5985,1995-11-16,0.198,8.332,16,11,1995,1996,320.0
5986,1995-11-17,0.198,8.332,17,11,1995,1996,321.0
5987,1995-11-18,0.198,8.332,18,11,1995,1996,322.0
5988,1995-11-19,0.198,8.354,19,11,1995,1996,323.0
5989,1995-11-20,0.198,8.354,20,11,1995,1996,324.0
5990,1995-11-21,0.198,8.354,21,11,1995,1996,325.0
5991,1995-11-22,0.198,8.354,22,11,1995,1996,326.0
5992,1995-11-23,0.198,8.354,23,11,1995,1996,327.0
5993,1995-11-24,0.198,8.354,24,11,1995,1996,328.0
5994,1995-11-25,0.198,8.377,25,11,1995,1996,329.0
5995,1995-11-26,0.198,8.377,26,11,1995,1996,330.0
5996,1995-11-27,0.198,8.377,27,11,1995,1996,331.0
5997,1995-11-28,0.198,8.377,28,11,1995,1996,332.0
5998,1995-11-29,0.198,8.377,29,11,1995,1996,333.0
5999,1995-11-30,0.198,8.399,30,11,1995,1996,334.0
6000,1995-12-01,0.198,8.399,1,12,1995,1996,335.0
6001,1995-12-02,0.198,8.399,2,12,1995,1996,336.0
6002,1995-12-03,0.198,8.399,3,12,1995,1996,337.0
6003,1995-12-04,0.198,8.399,4,12,1995,1996,338.0
6004,1995-12-05,0.198,8.399,5,12,1995,1996,339.0
6005,1995-12-06,0.198,8.399,6,12,1995,1996,340.0
6006,1995-12-07,0.198,8.42,7,12,1995,1996,341.0
6007,1995-12-08,0.198,8.42,8,12,1995,1996,342.0
6008,1995-12-09,0.198,8.42,9,12,1995,1996,343.0
6009,1995-12-10,0.198,8.42,10,12,1995,1996,344.0
6010,1995-12-11,0.198,8.42,11,12,1995,1996,345.0
6011,1995-12-12,0.198,8.42,12,12,1995,1996,346.0
6012,1995-12-13,0.198,8.42,13,12,1995,1996,347.0
6013,1995-12-14,0.198,8.42,14,12,1995,1996,348.0
6014,1995-12-15,0.198,8.42,15,12,1995,1996,349.0
6015,1995-12-16,0.198,8.42,16,12,1995,1996,350.0
6016,1995-12-17,0.198,8.42,17,12,1995,1996,351.0
6017,1995-12-18,0.198,8.442,18,12,1995,1996,352.0
6018,1995-12-19,0.198,8.464,19,12,1995,1996,353.0
6019,1995-12-20,0.198,8.464,20,12,1995,1996,354.0
6020,1995-12-21,0.198,8.464,21,12,1995,1996,355.0
6021,1995-12-22,0.198,8.464,22,12,1995,1996,356.0
6022,1995-12-23,0.198,8.464,23,12,1995,1996,357.0
6023,1995-12-24,0.198,8.464,24,12,1995,1996,358.0
6024,1995-12-25,0.198,8.464,25,12,1995,1996,359.0
6025,1995-12-26,0.198,8.464,26,12,1995,1996,360.0
6026,1995-12-27,0.198,8.464,27,12,1995,1996,361.0
6027,1995-12-28,0.198,8.464,28,12,1995,1996,362.0
6028,1995-12-29,0.198,8.464,29,12,1995,1996,363.0
6029,1995-12-30,0.198,8.464,30,12,1995,1996,364.0
6030,1995-12-31,0.198,8.464,31,12,1995,1996,365.0
6031,1996-01-01,0.198,8.464,1,1,1996,1996,1.0
6032,1996-01-02,0.198,8.464,2,1,1996,1996,2.0
6033,1996-01-03,0.198,8.464,3,1,1996,1996,3.0
6034,1996-01-04,0.198,8.464,4,1,1996,1996,4.0
6035,1996-01-05,0.198,8.442,5,1,1996,1996,5.0
6036,1996-01-06,0.198,8.442,6,1,1996,1996,6.0
6037,1996-01-07,0.198,8.442,7,1,1996,1996,7.0
6038,1996-01-08,0.198,8.442,8,1,1996,1996,8.0
6039,1996-01-09,0.198,8.442,9,1,1996,1996,9.0
6040,1996-01-10,0.198,8.442,10,1,1996,1996,10.0
6041,1996-01-11,0.198,8.442,11,1,1996,1996,11.0
6042,1996-01-12,0.198,8.442,12,1,1996,1996,12.0
6043,1996-01-13,0.198,8.443999999999999,13,1,1996,1996,13.0
6044,1996-01-14,0.198,8.442,14,1,1996,1996,14.0
6045,1996-01-15,0.198,8.442,15,1,1996,1996,15.0
6046,1996-01-16,0.198,8.442,16,1,1996,1996,16.0
6047,1996-01-17,0.198,8.442,17,1,1996,1996,17.0
6048,1996-01-18,0.198,8.442,18,1,1996,1996,18.0
6049,1996-01-19,0.198,8.442,19,1,1996,1996,19.0
6050,1996-01-20,0.198,8.442,20,1,1996,1996,20.0
6051,1996-01-21,0.198,8.442,21,1,1996,1996,21.0
6052,1996-01-22,0.198,8.442,22,1,1996,1996,22.0
6053,1996-01-23,0.198,8.464,23,1,1996,1996,23.0
6054,1996-01-24,0.198,8.486,24,1,1996,1996,24.0
6055,1996-01-25,0.198,8.486,25,1,1996,1996,25.0
6056,1996-01-26,0.198,8.486,26,1,1996,1996,26.0
6057,1996-01-27,0.198,8.486,27,1,1996,1996,27.0
6058,1996-01-28,0.198,8.486,28,1,1996,1996,28.0
