,date,outflow,storage,day,month,year,water_year,n_day
1279,1937-10-01,249.896,14801.469,1,10,1937,1938,274.0
1280,1937-10-02,242.958,14806.097,2,10,1937,1938,275.0
1281,1937-10-03,241.68400000000003,14845.528999999999,3,10,1937,1938,276.0
1282,1937-10-04,241.118,14847.836000000001,4,10,1937,1938,277.0
1283,1937-10-05,240.41,14861.763,5,10,1937,1938,278.0
1284,1937-10-06,240.834,14860.603000000001,6,10,1937,1938,279.0
1285,1937-10-07,241.25900000000001,14854.8,7,10,1937,1938,280.0
1286,1937-10-08,240.551,14846.69,8,10,1937,1938,281.0
1287,1937-10-09,240.551,14837.405,9,10,1937,1938,282.0
1288,1937-10-10,240.268,14829.295,10,10,1937,1938,283.0
1289,1937-10-11,253.294,14821.17,11,10,1937,1938,284.0
1290,1937-10-12,249.75400000000002,14811.9,12,10,1937,1938,285.0
1291,1937-10-13,244.232,14803.79,13,10,1937,1938,286.0
1292,1937-10-14,242.25,14792.184,14,10,1937,1938,287.0
1293,1937-10-15,243.38299999999998,14781.752,15,10,1937,1938,288.0
1294,1937-10-16,244.232,14769.0,16,10,1937,1938,289.0
1295,1937-10-17,243.524,14760.876,17,10,1937,1938,290.0
1296,1937-10-18,240.268,14750.444,18,10,1937,1938,291.0
1297,1937-10-19,236.021,14738.853000000001,19,10,1937,1938,292.0
1298,1937-10-20,231.915,14729.68,20,10,1937,1938,293.0
1299,1937-10-21,222.85299999999998,14721.643,21,10,1937,1938,294.0
1300,1937-10-22,222.57,14720.493999999999,22,10,1937,1938,295.0
1301,1937-10-23,221.15400000000002,14721.643,23,10,1937,1938,296.0
1302,1937-10-24,222.85299999999998,14720.493999999999,24,10,1937,1938,297.0
1303,1937-10-25,229.649,14719.346000000001,25,10,1937,1938,298.0
1304,1937-10-26,231.63099999999997,14717.063999999998,26,10,1937,1938,299.0
1305,1937-10-27,226.25099999999998,14715.915,27,10,1937,1938,300.0
1306,1937-10-28,226.393,14713.618999999999,28,10,1937,1938,301.0
1307,1937-10-29,224.127,14711.322,29,10,1937,1938,302.0
1308,1937-10-30,216.765,14709.026000000002,30,10,1937,1938,303.0
1309,1937-10-31,218.32299999999998,14706.729,31,10,1937,1938,304.0
1310,1937-11-01,226.959,14701.002,1,11,1937,1938,305.0
1311,1937-11-02,215.06599999999997,14697.556999999999,2,11,1937,1938,306.0
1312,1937-11-03,222.85299999999998,14695.261,3,11,1937,1938,307.0
1313,1937-11-04,226.81799999999998,14692.964,4,11,1937,1938,308.0
1314,1937-11-05,213.50900000000001,14688.385,5,11,1937,1938,309.0
1315,1937-11-06,205.155,14684.94,6,11,1937,1938,310.0
1316,1937-11-07,190.71400000000003,14675.753999999999,7,11,1937,1938,311.0
1317,1937-11-08,196.80200000000002,14676.903,8,11,1937,1938,312.0
1318,1937-11-09,201.899,14674.606000000002,9,11,1937,1938,313.0
1319,1937-11-10,205.863,14670.027,10,11,1937,1938,314.0
1320,1937-11-11,183.21,14666.582,11,11,1937,1938,315.0
1321,1937-11-12,193.40400000000002,14663.138,12,11,1937,1938,316.0
1322,1937-11-13,186.46599999999998,14661.989,13,11,1937,1938,317.0
1323,1937-11-14,184.05900000000003,14660.841,14,11,1937,1938,318.0
1324,1937-11-15,198.218,14660.841,15,11,1937,1938,319.0
1325,1937-11-16,206.429,14658.559,16,11,1937,1938,320.0
1326,1937-11-17,206.146,14651.669,17,11,1937,1938,321.0
1327,1937-11-18,193.545,14651.669,18,11,1937,1938,322.0
1328,1937-11-19,184.62599999999998,14649.373,19,11,1937,1938,323.0
1329,1937-11-20,179.387,14648.223999999998,20,11,1937,1938,324.0
1330,1937-11-21,183.21,14645.928,21,11,1937,1938,325.0
1331,1937-11-22,193.12099999999998,14645.928,22,11,1937,1938,326.0
1332,1937-11-23,198.78400000000002,14642.497,23,11,1937,1938,327.0
1333,1937-11-24,186.608,14635.607,24,11,1937,1938,328.0
1334,1937-11-25,178.679,14634.458999999999,25,11,1937,1938,329.0
1335,1937-11-26,174.29,14634.458999999999,26,11,1937,1938,330.0
1336,1937-11-27,175.847,14628.732,27,11,1937,1938,331.0
1337,1937-11-28,177.83,14624.139,28,11,1937,1938,332.0
1338,1937-11-29,185.9,14622.991000000002,29,11,1937,1938,333.0
1339,1937-11-30,192.83700000000002,14621.841999999999,30,11,1937,1938,334.0
1340,1937-12-01,196.377,14619.546,1,12,1937,1938,335.0
1341,1937-12-02,183.351,14617.249,2,12,1937,1938,336.0
1342,1937-12-03,183.77599999999998,14616.115,3,12,1937,1938,337.0
1343,1937-12-04,170.609,14617.249,4,12,1937,1938,338.0
1344,1937-12-05,174.998,14611.521999999999,5,12,1937,1938,339.0
1345,1937-12-06,178.396,14612.67,6,12,1937,1938,340.0
1346,1937-12-07,187.882,14611.521999999999,7,12,1937,1938,341.0
1347,1937-12-08,166.078,14610.374,8,12,1937,1938,342.0
1348,1937-12-09,206.99599999999998,14605.781,9,12,1937,1938,343.0
1349,1937-12-10,192.83700000000002,14598.905,10,12,1937,1938,344.0
1350,1937-12-11,188.873,14595.46,11,12,1937,1938,345.0
1351,1937-12-12,175.847,14587.437,12,12,1937,1938,346.0
1352,1937-12-13,180.94400000000002,14595.46,13,12,1937,1938,347.0
1353,1937-12-14,189.298,14598.905,14,12,1937,1938,348.0
1354,1937-12-15,190.997,14595.46,15,12,1937,1938,349.0
1355,1937-12-16,189.15599999999998,14598.905,16,12,1937,1938,350.0
1356,1937-12-17,189.015,14597.757,17,12,1937,1938,351.0
1357,1937-12-18,179.245,14598.905,18,12,1937,1938,352.0
1358,1937-12-19,175.706,14600.053,19,12,1937,1938,353.0
1359,1937-12-20,191.28,14604.633,20,12,1937,1938,354.0
1360,1937-12-21,192.696,14603.483999999999,21,12,1937,1938,355.0
1361,1937-12-22,197.65099999999998,14606.928999999998,22,12,1937,1938,356.0
1362,1937-12-23,198.218,14604.633,23,12,1937,1938,357.0
1363,1937-12-24,176.98,14601.202,24,12,1937,1938,358.0
1364,1937-12-25,174.43099999999998,14603.483999999999,25,12,1937,1938,359.0
1365,1937-12-26,184.62599999999998,14601.202,26,12,1937,1938,360.0
1366,1937-12-27,177.83,14603.483999999999,27,12,1937,1938,361.0
1367,1937-12-28,182.36,14601.202,28,12,1937,1938,362.0
1368,1937-12-29,184.05900000000003,14602.35,29,12,1937,1938,363.0
1369,1937-12-30,180.66099999999997,14597.757,30,12,1937,1938,364.0
1370,1937-12-31,168.627,14595.46,31,12,1937,1938,365.0
1371,1938-01-01,174.148,14593.163999999999,1,1,1938,1938,1.0
1372,1938-01-02,169.334,14587.437,2,1,1938,1938,2.0
1373,1938-01-03,177.83,14586.288,3,1,1938,1938,3.0
1374,1938-01-04,182.502,14582.844,4,1,1938,1938,4.0
1375,1938-01-05,181.511,14577.101999999999,5,1,1938,1938,5.0
1376,1938-01-06,180.66099999999997,14574.806,6,1,1938,1938,6.0
1377,1938-01-07,182.36,14566.782,7,1,1938,1938,7.0
1378,1938-01-08,172.449,14565.633999999998,8,1,1938,1938,8.0
1379,1938-01-09,168.91,14561.041000000001,9,1,1938,1938,9.0
1380,1938-01-10,177.122,14558.758,10,1,1938,1938,10.0
1381,1938-01-11,182.502,14554.165,11,1,1938,1938,11.0
1382,1938-01-12,190.997,14553.017,12,1,1938,1938,12.0
1383,1938-01-13,184.484,14551.868999999999,13,1,1938,1938,13.0
1384,1938-01-14,193.687,14547.276000000002,14,1,1938,1938,14.0
1385,1938-01-15,173.016,14535.806999999999,15,1,1938,1938,15.0
1386,1938-01-16,173.016,14535.806999999999,16,1,1938,1938,16.0
1387,1938-01-17,188.873,14535.806999999999,17,1,1938,1938,17.0
1388,1938-01-18,206.429,14531.214,18,1,1938,1938,18.0
1389,1938-01-19,198.78400000000002,14525.487,19,1,1938,1938,19.0
1390,1938-01-20,189.15599999999998,14520.893999999998,20,1,1938,1938,20.0
1391,1938-01-21,180.236,14518.597,21,1,1938,1938,21.0
1392,1938-01-22,167.919,14515.166000000001,22,1,1938,1938,22.0
1393,1938-01-23,168.768,14516.315,23,1,1938,1938,23.0
1394,1938-01-24,184.767,14519.746000000001,24,1,1938,1938,24.0
1395,1938-01-25,192.554,14518.597,25,1,1938,1938,25.0
1396,1938-01-26,182.92700000000002,14516.315,26,1,1938,1938,26.0
1397,1938-01-27,180.66099999999997,14518.597,27,1,1938,1938,27.0
1398,1938-01-28,188.024,14516.315,28,1,1938,1938,28.0
1399,1938-01-29,174.998,14511.722,29,1,1938,1938,29.0
1400,1938-01-30,174.998,14510.573,30,1,1938,1938,30.0
1401,1938-01-31,193.40400000000002,14509.425,31,1,1938,1938,31.0
1402,1938-02-01,194.112,14507.128999999999,1,2,1938,1938,32.0
1403,1938-02-02,199.209,14503.684,2,2,1938,1938,33.0
1404,1938-02-03,205.297,14496.808,3,2,1938,1938,34.0
1405,1938-02-04,159.707,14491.067,4,2,1938,1938,35.0
1406,1938-02-05,180.095,14485.34,5,2,1938,1938,36.0
1407,1938-02-06,176.41400000000002,14484.192,6,2,1938,1938,37.0
1408,1938-02-07,192.554,14485.34,7,2,1938,1938,38.0
1409,1938-02-08,204.16400000000002,14481.895,8,2,1938,1938,39.0
1410,1938-02-09,202.89,14483.043,9,2,1938,1938,40.0
1411,1938-02-10,192.554,14478.45,10,2,1938,1938,41.0
1412,1938-02-11,195.386,14477.302,11,2,1938,1938,42.0
1413,1938-02-12,178.679,14473.857,12,2,1938,1938,43.0
1414,1938-02-13,177.688,14471.575,13,2,1938,1938,44.0
1415,1938-02-14,199.35,14470.427,14,2,1938,1938,45.0
1416,1938-02-15,200.766,14469.278,15,2,1938,1938,46.0
1417,1938-02-16,189.581,14466.982,16,2,1938,1938,47.0
1418,1938-02-17,185.333,14468.13,17,2,1938,1938,48.0
1419,1938-02-18,199.35,14469.278,18,2,1938,1938,49.0
1420,1938-02-19,173.44,14476.153999999999,19,2,1938,1938,50.0
1421,1938-02-20,171.88299999999998,14480.747,20,2,1938,1938,51.0
1422,1938-02-21,182.92700000000002,14483.043,21,2,1938,1938,52.0
1423,1938-02-22,181.22799999999998,14487.636,22,2,1938,1938,53.0
1424,1938-02-23,182.21900000000002,14491.067,23,2,1938,1938,54.0
1425,1938-02-24,174.998,14489.919,24,2,1938,1938,55.0
1426,1938-02-25,173.157,14489.919,25,2,1938,1938,56.0
1427,1938-02-26,170.892,14489.919,26,2,1938,1938,57.0
1428,1938-02-27,207.987,14488.771,27,2,1938,1938,58.0
1429,1938-02-28,192.554,14489.919,28,2,1938,1938,59.0
1430,1938-03-01,197.93400000000003,14486.488000000001,1,3,1938,1938,60.0
1431,1938-03-02,193.40400000000002,14489.919,2,3,1938,1938,61.0
1432,1938-03-03,177.263,14505.981000000002,3,3,1938,1938,62.0
1433,1938-03-04,172.308,14590.867,4,3,1938,1938,63.0
1434,1938-03-05,150.787,14634.458999999999,5,3,1938,1938,64.0
1435,1938-03-06,169.90099999999998,14683.792,6,3,1938,1938,65.0
1436,1938-03-07,173.016,14772.482,7,3,1938,1938,66.0
1437,1938-03-08,179.245,14820.01,8,3,1938,1938,67.0
1438,1938-03-09,175.989,14864.07,9,3,1938,1938,68.0
1439,1938-03-10,172.166,14894.218,10,3,1938,1938,69.0
