,date,outflow,storage,day,month,year,water_year,n_day
1888,1968-10-01,605.981,2097.903,1,10,1968,1969,274.0
1889,1968-10-02,532.357,2098.52,2,10,1968,1969,275.0
1890,1968-10-03,458.733,2098.52,3,10,1968,1969,276.0
1891,1968-10-04,472.89099999999996,2101.973,4,10,1968,1969,277.0
1892,1968-10-05,470.06,2104.687,5,10,1968,1969,278.0
1893,1968-10-06,426.57013066498314,2120.846,6,10,1968,1969,279.0
1894,1968-10-07,441.74300000000005,2120.846,7,10,1968,1969,280.0
1895,1968-10-08,557.842,2119.489,8,10,1968,1969,281.0
1896,1968-10-09,645.624,2120.846,9,10,1968,1969,282.0
1897,1968-10-10,679.6039999999999,2120.229,10,10,1968,1969,283.0
1898,1968-10-11,736.238,2112.828,11,10,1968,1969,284.0
1899,1968-10-12,574.832,2096.5460000000003,12,10,1968,1969,285.0
1900,1968-10-13,48.138999999999996,2114.801,13,10,1968,1969,286.0
1901,1968-10-14,886.317,2097.163,14,10,1968,1969,287.0
1902,1968-10-15,874.9910000000001,2090.379,15,10,1968,1969,288.0
1903,1968-10-16,724.9110000000001,2087.665,16,10,1968,1969,289.0
1904,1968-10-17,872.159,2076.9339999999997,17,10,1968,1969,290.0
1905,1968-10-18,557.842,2079.647,18,10,1968,1969,291.0
1906,1968-10-19,250.8228308393505,2101.2329999999997,19,10,1968,1969,292.0
1907,1968-10-20,112.67644395206483,2105.304,20,10,1968,1969,293.0
1908,1968-10-21,118.931,2110.731,21,10,1968,1969,294.0
1909,1968-10-22,232.19799999999998,2119.489,22,10,1968,1969,295.0
1910,1968-10-23,339.80199999999996,2120.846,23,10,1968,1969,296.0
1911,1968-10-24,311.485,2124.299,24,10,1968,1969,297.0
1912,1968-10-25,356.792,2124.299,25,10,1968,1969,298.0
1913,1968-10-26,478.555,2117.515,26,10,1968,1969,299.0
1914,1968-10-27,161.406,2127.013,27,10,1968,1969,300.0
1915,1968-10-28,407.76300000000003,2124.299,28,10,1968,1969,301.0
1916,1968-10-29,379.44599999999997,2127.013,29,10,1968,1969,302.0
1917,1968-10-30,487.05,2127.013,30,10,1968,1969,303.0
1918,1968-10-31,472.89099999999996,2131.453,31,10,1968,1969,304.0
1919,1968-11-01,297.327,2133.92,1,11,1968,1969,305.0
1920,1968-11-02,339.80199999999996,2128.986,2,11,1968,1969,306.0
1921,1968-11-03,36.812,2133.92,3,11,1968,1969,307.0
1922,1968-11-04,529.525,2121.5860000000002,4,11,1968,1969,308.0
1923,1968-11-05,478.555,2123.5589999999997,5,11,1968,1969,309.0
1924,1968-11-06,430.416,2128.123,6,11,1968,1969,310.0
1925,1968-11-07,543.683,2125.656,7,11,1968,1969,311.0
1926,1968-11-08,603.149,2122.942,8,11,1968,1969,312.0
1927,1968-11-09,362.45599999999996,2122.202,9,11,1968,1969,313.0
1928,1968-11-10,218.04,2124.299,10,11,1968,1969,314.0
1929,1968-11-11,628.634,2109.374,11,11,1968,1969,315.0
1930,1968-11-12,727.743,2111.471,12,11,1968,1969,316.0
1931,1968-11-13,555.01,2116.158,13,11,1968,1969,317.0
1932,1968-11-14,404.931,2118.132,14,11,1968,1969,318.0
1933,1968-11-15,370.95099999999996,2117.515,15,11,1968,1969,319.0
1934,1968-11-16,263.347,2120.846,16,11,1968,1969,320.0
1935,1968-11-17,164.238,2120.846,17,11,1968,1969,321.0
1936,1968-11-18,549.347,2115.4179999999997,18,11,1968,1969,322.0
1937,1968-11-19,662.6139999999999,2108.757,19,11,1968,1969,323.0
1938,1968-11-20,560.674,2109.374,20,11,1968,1969,324.0
1939,1968-11-21,424.75300000000004,2109.374,21,11,1968,1969,325.0
