,date,outflow,storage,day,month,year,water_year,n_day
4444,1967-10-01,934.456,582.203,1,10,1967,1968,274.0
4445,1967-10-02,934.456,578.502,2,10,1967,1968,275.0
4446,1967-10-03,934.456,577.269,3,10,1967,1968,276.0
4447,1967-10-04,934.456,573.568,4,10,1967,1968,277.0
4448,1967-10-05,948.6139999999999,562.467,5,10,1967,1968,278.0
4449,1967-10-06,948.6139999999999,553.8330000000001,6,10,1967,1968,279.0
4450,1967-10-07,948.6139999999999,558.766,7,10,1967,1968,280.0
4451,1967-10-08,948.6139999999999,574.802,8,10,1967,1968,281.0
4452,1967-10-09,920.298,582.203,9,10,1967,1968,282.0
4453,1967-10-10,920.298,589.6030000000001,10,10,1967,1968,283.0
4454,1967-10-11,934.456,588.37,11,10,1967,1968,284.0
4455,1967-10-12,934.456,584.67,12,10,1967,1968,285.0
4456,1967-10-13,934.456,579.736,13,10,1967,1968,286.0
4457,1967-10-14,934.456,580.969,14,10,1967,1968,287.0
4458,1967-10-15,934.456,583.436,15,10,1967,1968,288.0
4459,1967-10-16,934.456,585.903,16,10,1967,1968,289.0
4460,1967-10-17,920.298,592.07,17,10,1967,1968,290.0
4461,1967-10-18,925.961,595.771,18,10,1967,1968,291.0
4462,1967-10-19,920.298,595.771,19,10,1967,1968,292.0
4463,1967-10-20,920.298,594.5369999999999,20,10,1967,1968,293.0
4464,1967-10-21,917.466,590.837,21,10,1967,1968,294.0
4465,1967-10-22,920.298,587.136,22,10,1967,1968,295.0
4466,1967-10-23,920.298,577.269,23,10,1967,1968,296.0
4467,1967-10-24,923.1289999999999,576.035,24,10,1967,1968,297.0
4468,1967-10-25,925.961,577.269,25,10,1967,1968,298.0
4469,1967-10-26,920.298,580.969,26,10,1967,1968,299.0
4470,1967-10-27,917.466,580.969,27,10,1967,1968,300.0
4471,1967-10-28,920.298,582.203,28,10,1967,1968,301.0
4472,1967-10-29,917.466,587.136,29,10,1967,1968,302.0
4473,1967-10-30,917.466,580.969,30,10,1967,1968,303.0
4474,1967-10-31,906.1389999999999,584.67,31,10,1967,1968,304.0
4475,1967-11-01,891.9810000000001,590.837,1,11,1967,1968,305.0
4476,1967-11-02,891.9810000000001,593.304,2,11,1967,1968,306.0
4477,1967-11-03,891.9810000000001,594.5369999999999,3,11,1967,1968,307.0
4478,1967-11-04,891.9810000000001,593.304,4,11,1967,1968,308.0
4479,1967-11-05,891.9810000000001,594.5369999999999,5,11,1967,1968,309.0
4480,1967-11-06,891.9810000000001,590.837,6,11,1967,1968,310.0
4481,1967-11-07,891.9810000000001,590.837,7,11,1967,1968,311.0
4482,1967-11-08,891.9810000000001,595.771,8,11,1967,1968,312.0
4483,1967-11-09,891.9810000000001,595.771,9,11,1967,1968,313.0
4484,1967-11-10,903.307,594.5369999999999,10,11,1967,1968,314.0
4485,1967-11-11,906.1389999999999,595.771,11,11,1967,1968,315.0
4486,1967-11-12,906.1389999999999,592.07,12,11,1967,1968,316.0
4487,1967-11-13,906.1389999999999,564.934,13,11,1967,1968,317.0
