,date,outflow,storage,day,month,year,water_year,n_day
153,1959-10-01,60.315,2569.4829999999997,1,10,1959,1960,274.0
154,1959-10-02,59.748000000000005,2569.4829999999997,2,10,1959,1960,275.0
155,1959-10-03,11.298,2569.4829999999997,3,10,1959,1960,276.0
156,1959-10-04,19.567,2569.4829999999997,4,10,1959,1960,277.0
157,1959-10-05,70.226,2556.667,5,10,1959,1960,278.0
158,1959-10-06,73.057,2543.853,6,10,1959,1960,279.0
159,1959-10-07,70.792,2582.298,7,10,1959,1960,280.0
160,1959-10-08,72.491,2595.114,8,10,1959,1960,281.0
161,1959-10-09,76.172,2607.929,9,10,1959,1960,282.0
162,1959-10-10,14.583,2652.783,10,10,1959,1960,283.0
163,1959-10-11,10.76,2672.006,11,10,1959,1960,284.0
164,1959-10-12,39.927,2678.413,12,10,1959,1960,285.0
165,1959-10-13,39.644,2684.821,13,10,1959,1960,286.0
166,1959-10-14,43.325,2710.4509999999996,14,10,1959,1960,287.0
167,1959-10-15,40.775999999999996,2716.8590000000004,15,10,1959,1960,288.0
168,1959-10-16,40.21,2723.2670000000003,16,10,1959,1960,289.0
169,1959-10-17,13.592,2729.675,17,10,1959,1960,290.0
170,1959-10-18,12.600999999999999,2729.675,18,10,1959,1960,291.0
171,1959-10-19,19.765,2736.083,19,10,1959,1960,292.0
172,1959-10-20,17.925,2736.083,20,10,1959,1960,293.0
173,1959-10-21,19.255,2748.8979999999997,21,10,1959,1960,294.0
174,1959-10-22,18.916,2748.8979999999997,22,10,1959,1960,295.0
175,1959-10-23,18.236,2748.8979999999997,23,10,1959,1960,296.0
176,1959-10-24,12.205,2748.8979999999997,24,10,1959,1960,297.0
177,1959-10-25,11.808,2755.3059999999996,25,10,1959,1960,298.0
178,1959-10-26,69.65899999999999,2748.8979999999997,26,10,1959,1960,299.0
179,1959-10-27,71.075,2748.8979999999997,27,10,1959,1960,300.0
180,1959-10-28,71.358,2742.49,28,10,1959,1960,301.0
181,1959-10-29,70.226,2742.49,29,10,1959,1960,302.0
182,1959-10-30,70.792,2736.083,30,10,1959,1960,303.0
183,1959-10-31,14.583,2736.083,31,10,1959,1960,304.0
184,1959-11-01,13.082,2742.49,1,11,1959,1960,305.0
185,1959-11-02,47.288999999999994,2736.083,2,11,1959,1960,306.0
186,1959-11-03,52.103,2736.083,3,11,1959,1960,307.0
187,1959-11-04,49.553999999999995,2736.083,4,11,1959,1960,308.0
188,1959-11-05,52.386,2723.2670000000003,5,11,1959,1960,309.0
189,1959-11-06,51.537,2736.083,6,11,1959,1960,310.0
190,1959-11-07,14.102,2736.083,7,11,1959,1960,311.0
191,1959-11-08,13.082,2742.49,8,11,1959,1960,312.0
192,1959-11-09,52.103,2736.083,9,11,1959,1960,313.0
