,date,outflow,storage,day,month,year,water_year,n_day
6482,1982-10-01,1707.503,6315.254,1,10,1982,1983,274.0
6483,1982-10-02,1616.889,6295.115,2,10,1982,1983,275.0
6484,1982-10-03,1565.9189999999999,6330.38,3,10,1982,1983,276.0
6485,1982-10-04,1951.0279999999998,6335.425,4,10,1982,1983,277.0
6486,1982-10-05,1914.2160000000001,6335.425,5,10,1982,1983,278.0
6487,1982-10-06,2030.315,6325.338000000001,6,10,1982,1983,279.0
6488,1982-10-07,2169.067,6315.254,7,10,1982,1983,280.0
6489,1982-10-08,2038.81,6305.181,8,10,1982,1983,281.0
6490,1982-10-09,1582.9089999999999,6315.254,9,10,1982,1983,282.0
6491,1982-10-10,1605.5629999999999,6330.38,10,10,1982,1983,283.0
6492,1982-10-11,1936.869,6310.215999999999,11,10,1982,1983,284.0
6493,1982-10-12,1970.849,6280.031999999999,12,10,1982,1983,285.0
6494,1982-10-13,2341.799,6219.875,13,10,1982,1983,286.0
6495,1982-10-14,2084.116,6184.914000000001,14,10,1982,1983,287.0
6496,1982-10-15,2171.899,6135.138000000001,15,10,1982,1983,288.0
6497,1982-10-16,1679.1860000000001,6150.0509999999995,16,10,1982,1983,289.0
6498,1982-10-17,2016.156,6164.981,17,10,1982,1983,290.0
6499,1982-10-18,2562.67,6130.172,18,10,1982,1983,291.0
6500,1982-10-19,2489.047,6125.2080000000005,19,10,1982,1983,292.0
6501,1982-10-20,2789.205,6075.669,20,10,1982,1983,293.0
6502,1982-10-21,2675.938,6065.783,21,10,1982,1983,294.0
6503,1982-10-22,2395.601,6055.906999999999,22,10,1982,1983,295.0
6504,1982-10-23,1594.236,6130.172,23,10,1982,1983,296.0
6505,1982-10-24,1455.484,6234.887,24,10,1982,1983,297.0
6506,1982-10-25,2483.383,6269.985,25,10,1982,1983,298.0
6507,1982-10-26,2435.245,6285.057,26,10,1982,1983,299.0
6508,1982-10-27,2225.7,6330.38,27,10,1982,1983,300.0
6509,1982-10-28,2387.106,6340.472,28,10,1982,1983,301.0
6510,1982-10-29,2653.284,6340.472,29,10,1982,1983,302.0
6511,1982-10-30,2389.938,6345.522,30,10,1982,1983,303.0
6512,1982-10-31,2324.8089999999997,6335.425,31,10,1982,1983,304.0
6513,1982-11-01,2831.68,6275.008000000001,1,11,1982,1983,305.0
6514,1982-11-02,3341.382,6189.901999999999,2,11,1982,1983,306.0
6515,1982-11-03,2888.3140000000003,6150.0509999999995,3,11,1982,1983,307.0
6516,1982-11-04,2641.9570000000003,6130.172,4,11,1982,1983,308.0
6517,1982-11-05,2610.8089999999997,6095.46,5,11,1982,1983,309.0
6518,1982-11-06,2474.888,6105.368,6,11,1982,1983,310.0
6519,1982-11-07,2681.6009999999997,6085.56,7,11,1982,1983,311.0
6520,1982-11-08,2758.0559999999996,6041.108,8,11,1982,1983,312.0
6521,1982-11-09,2817.522,5967.371,9,11,1982,1983,313.0
6522,1982-11-10,2780.71,5957.5740000000005,10,11,1982,1983,314.0
6523,1982-11-11,3001.5809999999997,5928.226,11,11,1982,1983,315.0
