,date,outflow,storage,day,month,year,water_year,n_day
274,1976-10-01,4.106,68.692,1,10,1976,1977,274.0
275,1976-10-02,4.106,68.594,2,10,1976,1977,275.0
276,1976-10-03,4.106,68.507,3,10,1976,1977,276.0
277,1976-10-04,4.1339999999999995,68.40899999999999,4,10,1976,1977,277.0
278,1976-10-05,4.1339999999999995,68.322,5,10,1976,1977,278.0
279,1976-10-06,4.163,68.322,6,10,1976,1977,279.0
280,1976-10-07,4.1339999999999995,68.248,7,10,1976,1977,280.0
281,1976-10-08,4.1339999999999995,68.211,8,10,1976,1977,281.0
282,1976-10-09,4.163,68.17399999999999,9,10,1976,1977,282.0
283,1976-10-10,4.163,68.1,10,10,1976,1977,283.0
284,1976-10-11,4.163,67.98899999999999,11,10,1976,1977,284.0
285,1976-10-12,4.1339999999999995,67.915,12,10,1976,1977,285.0
286,1976-10-13,4.163,67.78,13,10,1976,1977,286.0
287,1976-10-14,4.1339999999999995,67.669,14,10,1976,1977,287.0
288,1976-10-15,4.1339999999999995,67.582,15,10,1976,1977,288.0
289,1976-10-16,4.1339999999999995,67.521,16,10,1976,1977,289.0
290,1976-10-17,4.1339999999999995,67.348,17,10,1976,1977,290.0
291,1976-10-18,4.1339999999999995,67.249,18,10,1976,1977,291.0
292,1976-10-19,4.1339999999999995,67.138,19,10,1976,1977,292.0
293,1976-10-20,4.1339999999999995,67.126,20,10,1976,1977,293.0
294,1976-10-21,4.1339999999999995,67.027,21,10,1976,1977,294.0
295,1976-10-22,3.7939999999999996,66.916,22,10,1976,1977,295.0
296,1976-10-23,3.341,66.867,23,10,1976,1977,296.0
297,1976-10-24,3.341,67.064,24,10,1976,1977,297.0
298,1976-10-25,3.7939999999999996,69.877,25,10,1976,1977,298.0
299,1976-10-26,7.391,71.517,26,10,1976,1977,299.0
300,1976-10-27,18.660999999999998,71.283,27,10,1976,1977,300.0
301,1976-10-28,34.83,70.271,28,10,1976,1977,301.0
302,1976-10-29,29.166,69.359,29,10,1976,1977,302.0
303,1976-10-30,7.815,69.42,30,10,1976,1977,303.0
304,1976-10-31,7.7589999999999995,69.51899999999999,31,10,1976,1977,304.0
305,1976-11-01,8.382,69.482,1,11,1976,1977,305.0
306,1976-11-02,9.514,69.322,2,11,1976,1977,306.0
307,1976-11-03,9.514,69.137,3,11,1976,1977,307.0
308,1976-11-04,9.514,68.865,4,11,1976,1977,308.0
309,1976-11-05,9.543,68.618,5,11,1976,1977,309.0
310,1976-11-06,9.514,68.359,6,11,1976,1977,310.0
311,1976-11-07,9.458,68.063,7,11,1976,1977,311.0
312,1976-11-08,9.458,67.78,8,11,1976,1977,312.0
313,1976-11-09,11.412,67.385,9,11,1976,1977,313.0
314,1976-11-10,14.102,66.953,10,11,1976,1977,314.0
315,1976-11-11,13.932,66.497,11,11,1976,1977,315.0
316,1976-11-12,13.847000000000001,66.065,12,11,1976,1977,316.0
317,1976-11-13,13.762,65.572,13,11,1976,1977,317.0
318,1976-11-14,13.734000000000002,65.152,14,11,1976,1977,318.0
319,1976-11-15,18.944000000000003,64.536,15,11,1976,1977,319.0
320,1976-11-16,24.494,63.722,16,11,1976,1977,320.0
321,1976-11-17,23.899,62.907,17,11,1976,1977,321.0
322,1976-11-18,23.531,62.081,18,11,1976,1977,322.0
323,1976-11-19,23.135,61.266999999999996,19,11,1976,1977,323.0
324,1976-11-20,22.653000000000002,60.465,20,11,1976,1977,324.0
325,1976-11-21,22.171999999999997,59.651,21,11,1976,1977,325.0
326,1976-11-22,21.831999999999997,58.886,22,11,1976,1977,326.0
327,1976-11-23,21.464000000000002,58.13399999999999,23,11,1976,1977,327.0
328,1976-11-24,21.039,57.343999999999994,24,11,1976,1977,328.0
329,1976-11-25,20.558000000000003,56.604,25,11,1976,1977,329.0
330,1976-11-26,20.133,55.988,26,11,1976,1977,330.0
331,1976-11-27,19.822,55.321999999999996,27,11,1976,1977,331.0
332,1976-11-28,19.454,54.816,28,11,1976,1977,332.0
333,1976-11-29,19.255,54.321999999999996,29,11,1976,1977,333.0
334,1976-11-30,20.671,53.693000000000005,30,11,1976,1977,334.0
335,1976-12-01,22.993000000000002,52.928999999999995,1,12,1976,1977,335.0
336,1976-12-02,21.691,52.25,2,12,1976,1977,336.0
