,date,outflow,storage,day,month,year,water_year,n_day
30,1948-10-01,3.9930000000000003,48.599,1,10,1948,1949,274.0
31,1948-10-02,3.483,48.599,2,10,1948,1949,275.0
32,1948-10-03,1.926,48.599,3,10,1948,1949,276.0
33,1948-10-04,1.557,48.599,4,10,1948,1949,277.0
34,1948-10-05,1.3030000000000002,47.97,5,10,1948,1949,278.0
35,1948-10-06,1.246,47.97,6,10,1948,1949,279.0
36,1948-10-07,1.274,47.341,7,10,1948,1949,280.0
37,1948-10-08,1.246,47.341,8,10,1948,1949,281.0
38,1948-10-09,1.246,47.341,9,10,1948,1949,282.0
39,1948-10-10,1.246,47.341,10,10,1948,1949,283.0
40,1948-10-11,1.274,46.711999999999996,11,10,1948,1949,284.0
41,1948-10-12,1.246,46.083,12,10,1948,1949,285.0
42,1948-10-13,1.246,46.083,13,10,1948,1949,286.0
43,1948-10-14,1.246,46.083,14,10,1948,1949,287.0
44,1948-10-15,1.246,46.083,15,10,1948,1949,288.0
45,1948-10-16,1.246,45.45399999999999,16,10,1948,1949,289.0
46,1948-10-17,7.249,47.02,17,10,1948,1949,290.0
47,1948-10-18,3.002,48.599,18,10,1948,1949,291.0
48,1948-10-19,27.552,49.857,19,10,1948,1949,292.0
49,1948-10-20,64.562,53.003,20,10,1948,1949,293.0
50,1948-10-21,60.881,53.632,21,10,1948,1949,294.0
51,1948-10-22,43.608000000000004,51.744,22,10,1948,1949,295.0
52,1948-10-23,41.343,51.744,23,10,1948,1949,296.0
53,1948-10-24,47.006,51.744,24,10,1948,1949,297.0
54,1948-10-25,45.306999999999995,51.744,25,10,1948,1949,298.0
55,1948-10-26,30.581999999999997,50.486000000000004,26,10,1948,1949,299.0
56,1948-10-27,18.916,49.857,27,10,1948,1949,300.0
57,1948-10-28,11.95,49.228,28,10,1948,1949,301.0
58,1948-10-29,8.467,49.228,29,10,1948,1949,302.0
59,1948-10-30,8.467,49.228,30,10,1948,1949,303.0
60,1948-10-31,9.968,49.228,31,10,1948,1949,304.0
61,1948-11-01,13.309000000000001,49.228,1,11,1948,1949,305.0
62,1948-11-02,12.629000000000001,49.228,2,11,1948,1949,306.0
63,1948-11-03,8.523,49.228,3,11,1948,1949,307.0
64,1948-11-04,8.722000000000001,49.228,4,11,1948,1949,308.0
65,1948-11-05,10.93,51.547,5,11,1948,1949,309.0
66,1948-11-06,2.662,53.632,6,11,1948,1949,310.0
67,1948-11-07,1.331,50.795,7,11,1948,1949,311.0
68,1948-11-08,1.246,47.97,8,11,1948,1949,312.0
69,1948-11-09,7.334,47.611999999999995,9,11,1948,1949,313.0
70,1948-11-10,1.246,47.341,10,11,1948,1949,314.0
71,1948-11-11,1.161,47.341,11,11,1948,1949,315.0
72,1948-11-12,1.161,46.711999999999996,12,11,1948,1949,316.0
73,1948-11-13,1.189,47.341,13,11,1948,1949,317.0
74,1948-11-14,1.246,47.341,14,11,1948,1949,318.0
75,1948-11-15,1.161,47.341,15,11,1948,1949,319.0
76,1948-11-16,1.416,47.341,16,11,1948,1949,320.0
77,1948-11-17,1.161,47.341,17,11,1948,1949,321.0
78,1948-11-18,3.455,47.341,18,11,1948,1949,322.0
79,1948-11-19,5.55,46.711999999999996,19,11,1948,1949,323.0
80,1948-11-20,1.0190000000000001,46.083,20,11,1948,1949,324.0
81,1948-11-21,1.472,46.083,21,11,1948,1949,325.0
82,1948-11-22,2.01,46.083,22,11,1948,1949,326.0
83,1948-11-23,1.0759999999999998,46.083,23,11,1948,1949,327.0
84,1948-11-24,1.0759999999999998,46.083,24,11,1948,1949,328.0
85,1948-11-25,1.048,46.083,25,11,1948,1949,329.0
86,1948-11-26,1.0759999999999998,45.45399999999999,26,11,1948,1949,330.0
87,1948-11-27,1.133,45.45399999999999,27,11,1948,1949,331.0
88,1948-11-28,11.383,45.145,28,11,1948,1949,332.0
89,1948-11-29,1.0190000000000001,44.825,29,11,1948,1949,333.0
90,1948-11-30,0.821,44.196000000000005,30,11,1948,1949,334.0
91,1948-12-01,0.821,44.196000000000005,1,12,1948,1949,335.0
92,1948-12-02,0.85,44.196000000000005,2,12,1948,1949,336.0
93,1948-12-03,0.821,43.567,3,12,1948,1949,337.0
94,1948-12-04,0.821,43.567,4,12,1948,1949,338.0
95,1948-12-05,0.9059999999999999,43.567,5,12,1948,1949,339.0
96,1948-12-06,0.7929999999999999,43.567,6,12,1948,1949,340.0
97,1948-12-07,0.6509999999999999,43.567,7,12,1948,1949,341.0
98,1948-12-08,0.368,43.567,8,12,1948,1949,342.0
99,1948-12-09,0.396,43.567,9,12,1948,1949,343.0
100,1948-12-10,1.756,43.567,10,12,1948,1949,344.0
101,1948-12-11,1.218,42.937,11,12,1948,1949,345.0
102,1948-12-12,1.189,42.937,12,12,1948,1949,346.0
103,1948-12-13,1.189,42.937,13,12,1948,1949,347.0
104,1948-12-14,1.161,42.937,14,12,1948,1949,348.0
105,1948-12-15,1.161,42.308,15,12,1948,1949,349.0
106,1948-12-16,1.133,42.308,16,12,1948,1949,350.0
107,1948-12-17,0.963,42.308,17,12,1948,1949,351.0
108,1948-12-18,0.934,42.308,18,12,1948,1949,352.0
109,1948-12-19,0.934,42.308,19,12,1948,1949,353.0
110,1948-12-20,0.9059999999999999,42.308,20,12,1948,1949,354.0
111,1948-12-21,0.9059999999999999,42.308,21,12,1948,1949,355.0
112,1948-12-22,0.878,42.308,22,12,1948,1949,356.0
113,1948-12-23,0.821,42.308,23,12,1948,1949,357.0
114,1948-12-24,0.7929999999999999,41.753,24,12,1948,1949,358.0
115,1948-12-25,0.7929999999999999,41.753,25,12,1948,1949,359.0
116,1948-12-26,0.7929999999999999,41.198,26,12,1948,1949,360.0
117,1948-12-27,0.7929999999999999,41.198,27,12,1948,1949,361.0
118,1948-12-28,0.7929999999999999,41.198,28,12,1948,1949,362.0
119,1948-12-29,0.821,41.198,29,12,1948,1949,363.0
120,1948-12-30,0.7929999999999999,41.198,30,12,1948,1949,364.0
121,1948-12-31,0.7929999999999999,41.198,31,12,1948,1949,365.0
122,1949-01-01,0.736,41.198,1,1,1949,1949,1.0
123,1949-01-02,0.736,40.643,2,1,1949,1949,2.0
124,1949-01-03,0.991,40.643,3,1,1949,1949,3.0
125,1949-01-04,1.557,40.643,4,1,1949,1949,4.0
126,1949-01-05,1.5290000000000001,40.643,5,1,1949,1949,5.0
127,1949-01-06,1.3880000000000001,40.643,6,1,1949,1949,6.0
128,1949-01-07,1.189,40.088,7,1,1949,1949,7.0
129,1949-01-08,1.0190000000000001,40.088,8,1,1949,1949,8.0
130,1949-01-09,0.934,39.804,9,1,1949,1949,9.0
131,1949-01-10,0.934,39.533,10,1,1949,1949,10.0
132,1949-01-11,0.963,39.533,11,1,1949,1949,11.0
133,1949-01-12,0.963,39.533,12,1,1949,1949,12.0
134,1949-01-13,0.991,39.533,13,1,1949,1949,13.0
135,1949-01-14,0.963,39.533,14,1,1949,1949,14.0
136,1949-01-15,0.963,39.533,15,1,1949,1949,15.0
137,1949-01-16,1.0190000000000001,39.533,16,1,1949,1949,16.0
138,1949-01-17,0.963,39.533,17,1,1949,1949,17.0
139,1949-01-18,1.0190000000000001,39.533,18,1,1949,1949,18.0
140,1949-01-19,0.963,38.978,19,1,1949,1949,19.0
141,1949-01-20,0.963,38.978,20,1,1949,1949,20.0
142,1949-01-21,0.963,39.533,21,1,1949,1949,21.0
143,1949-01-22,0.85,38.978,22,1,1949,1949,22.0
144,1949-01-23,0.68,38.978,23,1,1949,1949,23.0
145,1949-01-24,0.68,38.978,24,1,1949,1949,24.0
