,date,outflow,storage,day,month,year,water_year,n_day
3926,1990-10-01,6.966,17.367,1,10,1990,1991,274.0
3927,1990-10-02,6.909,17.102,2,10,1990,1991,275.0
3928,1990-10-03,6.909,16.840999999999998,3,10,1990,1991,276.0
3929,1990-10-04,6.909,16.733,4,10,1990,1991,277.0
3930,1990-10-05,6.909,17.032,5,10,1990,1991,278.0
3931,1990-10-06,6.909,17.355999999999998,6,10,1990,1991,279.0
3932,1990-10-07,6.909,17.547,7,10,1990,1991,280.0
3933,1990-10-08,6.909,17.581,8,10,1990,1991,281.0
3934,1990-10-09,6.909,17.57,9,10,1990,1991,282.0
3935,1990-10-10,7.419,17.502,10,10,1990,1991,283.0
3936,1990-10-11,10.562000000000001,17.402,11,10,1990,1991,284.0
3937,1990-10-12,16.65,17.245,12,10,1990,1991,285.0
3938,1990-10-13,20.926,16.873,13,10,1990,1991,286.0
3939,1990-10-14,20.275,16.229,14,10,1990,1991,287.0
3940,1990-10-15,31.715,15.909,15,10,1990,1991,288.0
3941,1990-10-16,52.103,17.497,16,10,1990,1991,289.0
3942,1990-10-17,55.784,17.418,17,10,1990,1991,290.0
3943,1990-10-18,62.297,15.854000000000001,18,10,1990,1991,291.0
3944,1990-10-19,64.279,14.829,19,10,1990,1991,292.0
3945,1990-10-20,57.2,13.455,20,10,1990,1991,293.0
3946,1990-10-21,56.917,11.962,21,10,1990,1991,294.0
3947,1990-10-22,90.04700000000001,12.546,22,10,1990,1991,295.0
3948,1990-10-23,110.436,9.265279678265598,23,10,1990,1991,296.0
3949,1990-10-24,99.39200000000001,11.793,24,10,1990,1991,297.0
3950,1990-10-25,71.075,6.98,25,10,1990,1991,298.0
3951,1990-10-26,39.36,2.965,26,10,1990,1991,299.0
3952,1990-10-27,24.636,1.869,27,10,1990,1991,300.0
3953,1990-10-28,22.54,1.945,28,10,1990,1991,301.0
3954,1990-10-29,27.326,2.39,29,10,1990,1991,302.0
3955,1990-10-30,30.016,2.4930000000000003,30,10,1990,1991,303.0
3956,1990-10-31,30.865,2.682,31,10,1990,1991,304.0
3957,1990-11-01,35.961999999999996,3.037,1,11,1990,1991,305.0
3958,1990-11-02,35.113,3.3510000000000004,2,11,1990,1991,306.0
3959,1990-11-03,33.414,3.1660000000000004,3,11,1990,1991,307.0
3960,1990-11-04,37.945,3.21,4,11,1990,1991,308.0
3961,1990-11-05,60.032,6.422999999999999,5,11,1990,1991,309.0
3962,1990-11-06,104.48899999999999,10.375,6,11,1990,1991,310.0
3963,1990-11-07,116.948,9.378,7,11,1990,1991,311.0
3964,1990-11-08,68.243,3.5989999999999998,8,11,1990,1991,312.0
3965,1990-11-09,156.026,1.912,9,11,1990,1991,313.0
3966,1990-11-10,235.59599999999998,1.829,10,11,1990,1991,314.0
3967,1990-11-11,156.026,8.057,11,11,1990,1991,315.0
3968,1990-11-12,95.711,5.595,12,11,1990,1991,316.0
3969,1990-11-13,102.79,3.159,13,11,1990,1991,317.0
3970,1990-11-14,99.675,3.048,14,11,1990,1991,318.0
