,date,outflow,storage,day,month,year,water_year,n_day
92,1952-10-01,56.63399999999999,568.769,1,10,1952,1953,274.0
93,1952-10-02,56.63399999999999,570.168,2,10,1952,1953,275.0
94,1952-10-03,56.63399999999999,571.566,3,10,1952,1953,276.0
95,1952-10-04,58.049,572.499,4,10,1952,1953,277.0
96,1952-10-05,55.218,573.198,5,10,1952,1953,278.0
97,1952-10-06,75.04,572.266,6,10,1952,1953,279.0
98,1952-10-07,90.61399999999999,570.168,7,10,1952,1953,280.0
99,1952-10-08,90.61399999999999,568.069,8,10,1952,1953,281.0
100,1952-10-09,167.06900000000002,562.008,9,10,1952,1953,282.0
101,1952-10-10,191.138,554.781,10,10,1952,1953,283.0
102,1952-10-11,90.61399999999999,555.714,11,10,1952,1953,284.0
103,1952-10-12,90.61399999999999,557.112,12,10,1952,1953,285.0
104,1952-10-13,90.61399999999999,557.5790000000001,13,10,1952,1953,286.0
105,1952-10-14,70.792,559.21,14,10,1952,1953,287.0
106,1952-10-15,56.63399999999999,561.5419999999999,15,10,1952,1953,288.0
107,1952-10-16,56.63399999999999,563.174,16,10,1952,1953,289.0
108,1952-10-17,56.63399999999999,565.2719999999999,17,10,1952,1953,290.0
109,1952-10-18,56.63399999999999,567.137,18,10,1952,1953,291.0
110,1952-10-19,56.63399999999999,567.836,19,10,1952,1953,292.0
111,1952-10-20,56.63399999999999,569.002,20,10,1952,1953,293.0
112,1952-10-21,56.63399999999999,569.934,21,10,1952,1953,294.0
113,1952-10-22,51.395,571.566,22,10,1952,1953,295.0
114,1952-10-23,45.165,573.677,23,10,1952,1953,296.0
115,1952-10-24,43.183,576.548,24,10,1952,1953,297.0
116,1952-10-25,33.98,579.898,25,10,1952,1953,298.0
117,1952-10-26,33.98,583.249,26,10,1952,1953,299.0
118,1952-10-27,33.98,587.317,27,10,1952,1953,300.0
119,1952-10-28,33.98,590.906,28,10,1952,1953,301.0
120,1952-10-29,33.98,593.538,29,10,1952,1953,302.0
121,1952-10-30,33.98,596.41,30,10,1952,1953,303.0
122,1952-10-31,33.98,599.595,31,10,1952,1953,304.0
123,1952-11-01,33.98,602.802,1,11,1952,1953,305.0
124,1952-11-02,33.98,606.255,2,11,1952,1953,306.0
125,1952-11-03,33.98,610.203,3,11,1952,1953,307.0
126,1952-11-04,42.475,614.396,4,11,1952,1953,308.0
127,1952-11-05,32.564,616.863,5,11,1952,1953,309.0
128,1952-11-06,19.822,621.797,6,11,1952,1953,310.0
129,1952-11-07,19.822,626.879,7,11,1952,1953,311.0
130,1952-11-08,19.822,631.961,8,11,1952,1953,312.0
131,1952-11-09,19.822,634.502,9,11,1952,1953,313.0
132,1952-11-10,19.822,639.5840000000001,10,11,1952,1953,314.0
133,1952-11-11,19.822,647.207,11,11,1952,1953,315.0
