,date,outflow,storage,day,month,year,water_year,n_day
274,1964-10-01,3.5,1228.27,1,10,1964,1965,274.0
275,1964-10-02,6.98,1226.36,2,10,1964,1965,275.0
276,1964-10-03,1.95,1225.82,3,10,1964,1965,276.0
277,1964-10-04,1.36,1224.73,4,10,1964,1965,277.0
278,1964-10-05,6.63,1223.91,5,10,1964,1965,278.0
279,1964-10-06,6.93,1222.55,6,10,1964,1965,279.0
280,1964-10-07,6.93,1221.19,7,10,1964,1965,280.0
281,1964-10-08,6.95,1219.56,8,10,1964,1965,281.0
282,1964-10-09,7.08,1216.36,9,10,1964,1965,282.0
283,1964-10-10,2.68,1216.03,10,10,1964,1965,283.0
284,1964-10-11,1.56,1214.94,11,10,1964,1965,284.0
285,1964-10-12,1.56,1213.58,12,10,1964,1965,285.0
286,1964-10-13,6.83,1212.22,13,10,1964,1965,286.0
287,1964-10-14,7.14,1210.32,14,10,1964,1965,287.0
288,1964-10-15,7.12,1208.42,15,10,1964,1965,288.0
289,1964-10-16,7.14,1207.33,16,10,1964,1965,289.0
290,1964-10-17,7.18,1205.98,17,10,1964,1965,290.0
291,1964-10-18,7.2,1204.62,18,10,1964,1965,291.0
292,1964-10-19,7.1,1203.26,19,10,1964,1965,292.0
293,1964-10-20,7.22,1201.09,20,10,1964,1965,293.0
294,1964-10-21,7.23,1201.91,21,10,1964,1965,294.0
295,1964-10-22,7.21,1200.82,22,10,1964,1965,295.0
296,1964-10-23,7.2,1199.19,23,10,1964,1965,296.0
297,1964-10-24,7.35,1197.02,24,10,1964,1965,297.0
298,1964-10-25,7.32,1194.85,25,10,1964,1965,298.0
299,1964-10-26,7.01,1192.96,26,10,1964,1965,299.0
300,1964-10-27,7.03,1191.6,27,10,1964,1965,300.0
301,1964-10-28,7.03,1190.25,28,10,1964,1965,301.0
302,1964-10-29,7.01,1188.09,29,10,1964,1965,302.0
303,1964-10-30,7.03,1187.0,30,10,1964,1965,303.0
304,1964-10-31,2.77,1186.19,31,10,1964,1965,304.0
305,1964-11-01,0.84,1185.11,1,11,1964,1965,305.0
306,1964-11-02,6.92,1184.57,2,11,1964,1965,306.0
307,1964-11-03,7.14,1182.95,3,11,1964,1965,307.0
308,1964-11-04,7.13,1181.33,4,11,1964,1965,308.0
309,1964-11-05,4.15,1179.44,5,11,1964,1965,309.0
310,1964-11-06,6.95,1178.36,6,11,1964,1965,310.0
311,1964-11-07,2.81,1176.75,7,11,1964,1965,311.0
312,1964-11-08,1.64,1176.21,8,11,1964,1965,312.0
313,1964-11-09,6.71,1175.41,9,11,1964,1965,313.0
314,1964-11-10,5.1,1173.53,10,11,1964,1965,314.0
315,1964-11-11,1.67,1172.72,11,11,1964,1965,315.0
316,1964-11-12,6.86,1172.18,12,11,1964,1965,316.0
317,1964-11-13,6.97,1170.31,13,11,1964,1965,317.0
318,1964-11-14,6.93,1168.7,14,11,1964,1965,318.0
319,1964-11-15,6.97,1167.36,15,11,1964,1965,319.0
320,1964-11-16,6.99,1166.03,16,11,1964,1965,320.0
321,1964-11-17,6.99,1163.89,17,11,1964,1965,321.0
322,1964-11-18,6.97,1162.29,18,11,1964,1965,322.0
323,1964-11-19,6.97,1160.69,19,11,1964,1965,323.0
324,1964-11-20,6.97,1159.89,20,11,1964,1965,324.0
325,1964-11-21,2.55,1159.09,21,11,1964,1965,325.0
326,1964-11-22,1.45,1158.29,22,11,1964,1965,326.0
327,1964-11-23,6.74,1156.95,23,11,1964,1965,327.0
328,1964-11-24,0.88,1155.62,24,11,1964,1965,328.0
329,1964-11-25,5.6,1155.36,25,11,1964,1965,329.0
330,1964-11-26,6.92,1154.82,26,11,1964,1965,330.0
331,1964-11-27,6.96,1154.29,27,11,1964,1965,331.0
332,1964-11-28,6.95,1153.49,28,11,1964,1965,332.0
333,1964-11-29,6.97,1152.43,29,11,1964,1965,333.0
334,1964-11-30,6.99,1151.36,30,11,1964,1965,334.0
335,1964-12-01,3.27,1149.5,1,12,1964,1965,335.0
336,1964-12-02,6.54,1147.12,2,12,1964,1965,336.0
337,1964-12-03,6.55,1146.32,3,12,1964,1965,337.0
338,1964-12-04,2.82,1145.26,4,12,1964,1965,338.0
339,1964-12-05,0.99,1145.26,5,12,1964,1965,339.0
340,1964-12-06,1.05,1146.32,6,12,1964,1965,340.0
341,1964-12-07,6.4,1146.58,7,12,1964,1965,341.0
342,1964-12-08,6.56,1145.26,8,12,1964,1965,342.0
343,1964-12-09,6.58,1143.93,9,12,1964,1965,343.0
344,1964-12-10,6.55,1142.08,10,12,1964,1965,344.0
345,1964-12-11,2.21,1140.23,11,12,1964,1965,345.0
346,1964-12-12,1.02,1141.02,12,12,1964,1965,346.0
347,1964-12-13,1.06,1141.82,13,12,1964,1965,347.0
348,1964-12-14,6.44,1141.82,14,12,1964,1965,348.0
349,1964-12-15,6.52,1140.49,15,12,1964,1965,349.0
350,1964-12-16,6.52,1138.38,16,12,1964,1965,350.0
351,1964-12-17,6.52,1136.53,17,12,1964,1965,351.0
352,1964-12-18,6.53,1134.95,18,12,1964,1965,352.0
353,1964-12-19,2.14,1134.95,19,12,1964,1965,353.0
354,1964-12-20,1.05,1134.42,20,12,1964,1965,354.0
355,1964-12-21,6.32,1134.16,21,12,1964,1965,355.0
356,1964-12-22,6.47,1132.58,22,12,1964,1965,356.0
357,1964-12-23,6.45,1131.26,23,12,1964,1965,357.0
358,1964-12-24,2.82,1129.42,24,12,1964,1965,358.0
359,1964-12-25,1.05,1129.95,25,12,1964,1965,359.0
360,1964-12-26,0.72,1130.48,26,12,1964,1965,360.0
361,1964-12-27,0.99,1132.58,27,12,1964,1965,361.0
362,1964-12-28,5.54,1136.0,28,12,1964,1965,362.0
363,1964-12-29,6.51,1135.74,29,12,1964,1965,363.0
364,1964-12-30,6.13,1133.9,30,12,1964,1965,364.0
365,1964-12-31,2.72,1132.32,31,12,1964,1965,365.0
366,1965-01-01,0.51,1132.32,1,1,1965,1965,1.0
367,1965-01-02,0.98,1132.32,2,1,1965,1965,2.0
368,1965-01-03,0.99,1132.32,3,1,1965,1965,3.0
369,1965-01-04,6.23,1132.05,4,1,1965,1965,4.0
370,1965-01-05,6.53,1129.95,5,1,1965,1965,5.0
371,1965-01-06,6.67,1128.64,6,1,1965,1965,6.0
372,1965-01-07,6.67,1127.85,7,1,1965,1965,7.0
373,1965-01-08,2.95,1126.01,8,1,1965,1965,8.0
374,1965-01-09,0.92,1125.23,9,1,1965,1965,9.0
375,1965-01-10,0.62,1125.75,10,1,1965,1965,10.0
376,1965-01-11,6.35,1126.27,11,1,1965,1965,11.0
377,1965-01-12,6.69,1124.7,12,1,1965,1965,12.0
378,1965-01-13,6.71,1123.92,13,1,1965,1965,13.0
379,1965-01-14,6.69,1122.61,14,1,1965,1965,14.0
380,1965-01-15,6.68,1121.56,15,1,1965,1965,15.0
381,1965-01-16,6.45,1120.25,16,1,1965,1965,16.0
382,1965-01-17,6.15,1119.21,17,1,1965,1965,17.0
383,1965-01-18,6.59,1117.9,18,1,1965,1965,18.0
384,1965-01-19,6.67,1116.6,19,1,1965,1965,19.0
385,1965-01-20,6.64,1115.03,20,1,1965,1965,20.0
386,1965-01-21,6.68,1113.99,21,1,1965,1965,21.0
387,1965-01-22,3.0,1112.55,22,1,1965,1965,22.0
388,1965-01-23,0.89,1112.17,23,1,1965,1965,23.0
389,1965-01-24,0.59,1112.95,24,1,1965,1965,24.0
