,date,outflow,storage,day,month,year,water_year,n_day
19787,2014-10-01,0.0,2.9339999999999997,1,10,2014,2015,274.0
19788,2014-10-02,0.0,2.9339999999999997,2,10,2014,2015,275.0
19789,2014-10-03,0.0,2.9339999999999997,3,10,2014,2015,276.0
19790,2014-10-04,0.0,2.926,4,10,2014,2015,277.0
19791,2014-10-05,0.0,2.926,5,10,2014,2015,278.0
19792,2014-10-06,0.0,2.952,6,10,2014,2015,279.0
19793,2014-10-07,0.0,2.952,7,10,2014,2015,280.0
19794,2014-10-08,0.0,2.9010000000000002,8,10,2014,2015,281.0
19795,2014-10-09,0.0,2.9760000000000004,9,10,2014,2015,282.0
19796,2014-10-10,0.0,2.984,10,10,2014,2015,283.0
19797,2014-10-11,0.0,2.9760000000000004,11,10,2014,2015,284.0
19798,2014-10-12,0.0,3.0010000000000003,12,10,2014,2015,285.0
19799,2014-10-13,0.0,3.0010000000000003,13,10,2014,2015,286.0
19800,2014-10-14,0.0,3.017,14,10,2014,2015,287.0
19801,2014-10-15,0.0,3.043,15,10,2014,2015,288.0
19802,2014-10-16,0.0,3.034,16,10,2014,2015,289.0
19803,2014-10-17,0.0,3.043,17,10,2014,2015,290.0
19804,2014-10-18,0.0,3.0589999999999997,18,10,2014,2015,291.0
19805,2014-10-19,0.0,3.0589999999999997,19,10,2014,2015,292.0
19806,2014-10-20,0.0,3.0589999999999997,20,10,2014,2015,293.0
19807,2014-10-21,0.0,3.076,21,10,2014,2015,294.0
19808,2014-10-22,0.0,3.076,22,10,2014,2015,295.0
19809,2014-10-23,0.0,3.076,23,10,2014,2015,296.0
19810,2014-10-24,0.0,3.092,24,10,2014,2015,297.0
19811,2014-10-25,0.0,3.092,25,10,2014,2015,298.0
19812,2014-10-26,0.0,3.092,26,10,2014,2015,299.0
19813,2014-10-27,0.0,3.092,27,10,2014,2015,300.0
19814,2014-10-28,0.0,3.1010000000000004,28,10,2014,2015,301.0
19815,2014-10-29,0.0,3.1010000000000004,29,10,2014,2015,302.0
19816,2014-10-30,0.0,3.11,30,10,2014,2015,303.0
19817,2014-10-31,0.0,3.11,31,10,2014,2015,304.0
19818,2014-11-01,0.0,3.1260000000000003,1,11,2014,2015,305.0
19819,2014-11-02,0.0,3.1430000000000002,2,11,2014,2015,306.0
19820,2014-11-03,0.0,3.1430000000000002,3,11,2014,2015,307.0
19821,2014-11-04,0.0,3.1430000000000002,4,11,2014,2015,308.0
19822,2014-11-05,0.0,3.1519999999999997,5,11,2014,2015,309.0
19823,2014-11-06,0.0,3.16,6,11,2014,2015,310.0
19824,2014-11-07,0.0,3.1689999999999996,7,11,2014,2015,311.0
19825,2014-11-08,0.0,3.1689999999999996,8,11,2014,2015,312.0
19826,2014-11-09,0.0,3.1689999999999996,9,11,2014,2015,313.0
19827,2014-11-10,0.0,3.1519999999999997,10,11,2014,2015,314.0
19828,2014-11-11,0.0,3.092,11,11,2014,2015,315.0
19829,2014-11-12,0.0,3.134,12,11,2014,2015,316.0
19830,2014-11-13,0.0,3.176,13,11,2014,2015,317.0
19831,2014-11-14,0.0,3.202,14,11,2014,2015,318.0
19832,2014-11-15,0.0,3.01,15,11,2014,2015,319.0
19833,2014-11-16,0.0,3.1010000000000004,16,11,2014,2015,320.0
19834,2014-11-17,0.0,3.1180000000000003,17,11,2014,2015,321.0
19835,2014-11-18,0.0,3.1260000000000003,18,11,2014,2015,322.0
19836,2014-11-19,0.0,3.134,19,11,2014,2015,323.0
19837,2014-11-20,0.0,3.185,20,11,2014,2015,324.0
19838,2014-11-21,0.0,3.16,21,11,2014,2015,325.0
19839,2014-11-22,0.0,2.842,22,11,2014,2015,326.0
19840,2014-11-23,0.0,2.992,23,11,2014,2015,327.0
19841,2014-11-24,0.0,3.193,24,11,2014,2015,328.0
19842,2014-11-25,0.0,3.1519999999999997,25,11,2014,2015,329.0
19843,2014-11-26,0.0,3.185,26,11,2014,2015,330.0
19844,2014-11-27,0.0,3.185,27,11,2014,2015,331.0
19845,2014-11-28,0.0,3.176,28,11,2014,2015,332.0
19846,2014-11-29,0.0,3.092,29,11,2014,2015,333.0
19847,2014-11-30,0.0,3.017,30,11,2014,2015,334.0
19848,2014-12-01,0.0,3.7089999999999996,1,12,2014,2015,335.0
19849,2014-12-02,0.0,3.261,2,12,2014,2015,336.0
19850,2014-12-03,0.0,3.235,3,12,2014,2015,337.0
19851,2014-12-04,0.0,3.227,4,12,2014,2015,338.0
19852,2014-12-05,0.0,3.279,5,12,2014,2015,339.0
19853,2014-12-06,0.0,3.2110000000000003,6,12,2014,2015,340.0
19854,2014-12-07,0.0,3.202,7,12,2014,2015,341.0
19855,2014-12-08,0.0,3.2110000000000003,8,12,2014,2015,342.0
19856,2014-12-09,0.0,3.2110000000000003,9,12,2014,2015,343.0
19857,2014-12-10,0.0,3.2110000000000003,10,12,2014,2015,344.0
19858,2014-12-11,0.0,3.2439999999999998,11,12,2014,2015,345.0
19859,2014-12-12,0.0,3.303,12,12,2014,2015,346.0
19860,2014-12-13,0.0,3.333,13,12,2014,2015,347.0
19861,2014-12-14,0.0,3.312,14,12,2014,2015,348.0
19862,2014-12-15,0.0,3.2666228088355513,15,12,2014,2015,349.0
19863,2014-12-16,0.0,3.312,16,12,2014,2015,350.0
19864,2014-12-17,0.0,3.346,17,12,2014,2015,351.0
19865,2014-12-18,0.0,3.321,18,12,2014,2015,352.0
19866,2014-12-19,0.0,3.338,19,12,2014,2015,353.0
19867,2014-12-20,0.0,3.338,20,12,2014,2015,354.0
19868,2014-12-21,0.0,3.387,21,12,2014,2015,355.0
19869,2014-12-22,0.0,3.3710000000000004,22,12,2014,2015,356.0
19870,2014-12-23,0.0,3.38,23,12,2014,2015,357.0
19871,2014-12-24,0.0,3.3710000000000004,24,12,2014,2015,358.0
19872,2014-12-25,0.0,3.362,25,12,2014,2015,359.0
19873,2014-12-26,0.0,3.362,26,12,2014,2015,360.0
19874,2014-12-27,0.0,3.362,27,12,2014,2015,361.0
19875,2014-12-28,0.0,3.362,28,12,2014,2015,362.0
19876,2014-12-29,0.0,3.275,29,12,2014,2015,363.0
19877,2014-12-30,0.0,3.279,30,12,2014,2015,364.0
19878,2014-12-31,0.0,3.2439999999999998,31,12,2014,2015,365.0
19879,2015-01-01,0.0,3.284,1,1,2015,2015,1.0
19880,2015-01-02,0.0,3.279,2,1,2015,2015,2.0
19881,2015-01-03,0.0,3.255,3,1,2015,2015,3.0
19882,2015-01-04,0.0,3.286,4,1,2015,2015,4.0
19883,2015-01-05,0.0,3.1689999999999996,5,1,2015,2015,5.0
19884,2015-01-06,0.0,3.185,6,1,2015,2015,6.0
19885,2015-01-07,0.0,3.1689999999999996,7,1,2015,2015,7.0
19886,2015-01-08,0.0,3.1126191482766945,8,1,2015,2015,8.0
19887,2015-01-09,0.0,3.4139999999999997,9,1,2015,2015,9.0
19888,2015-01-10,0.0,3.104590130649052,10,1,2015,2015,10.0
19889,2015-01-11,0.0,3.355,11,1,2015,2015,11.0
19890,2015-01-12,0.0,3.4139999999999997,12,1,2015,2015,12.0
19891,2015-01-13,0.0,4.1,13,1,2015,2015,13.0
19892,2015-01-14,0.0,4.091,14,1,2015,2015,14.0
19893,2015-01-15,0.0,4.109,15,1,2015,2015,15.0
19894,2015-01-16,0.0,3.805,16,1,2015,2015,16.0
19895,2015-01-17,0.0,3.432,17,1,2015,2015,17.0
19896,2015-01-18,0.0,3.303,18,1,2015,2015,18.0
19897,2015-01-19,0.0,3.38,19,1,2015,2015,19.0
19898,2015-01-20,0.0,3.397,20,1,2015,2015,20.0
19899,2015-01-21,0.0,3.362,21,1,2015,2015,21.0
19900,2015-01-22,0.0,3.279,22,1,2015,2015,22.0
19901,2015-01-23,0.0,3.235,23,1,2015,2015,23.0
19902,2015-01-24,0.0,3.0919143159500626,24,1,2015,2015,24.0
19903,2015-01-25,0.0,3.44,25,1,2015,2015,25.0
19904,2015-01-26,0.0,3.449,26,1,2015,2015,26.0
19905,2015-01-27,0.0,3.432,27,1,2015,2015,27.0
19906,2015-01-28,0.0,4.217,28,1,2015,2015,28.0
19907,2015-01-29,0.0,4.19,29,1,2015,2015,29.0
19908,2015-01-30,0.0,4.109,30,1,2015,2015,30.0
19909,2015-01-31,0.0,4.01,31,1,2015,2015,31.0
19910,2015-02-01,0.0,3.388,1,2,2015,2015,32.0
19911,2015-02-02,0.0,3.321,2,2,2015,2015,33.0
19912,2015-02-03,0.0,3.449,3,2,2015,2015,34.0
19913,2015-02-04,0.0,3.483,4,2,2015,2015,35.0
19914,2015-02-05,0.0,3.475,5,2,2015,2015,36.0
19915,2015-02-06,0.0,3.483,6,2,2015,2015,37.0
19916,2015-02-07,0.0,3.492,7,2,2015,2015,38.0
19917,2015-02-08,0.0,3.432,8,2,2015,2015,39.0
19918,2015-02-09,0.0,3.432,9,2,2015,2015,40.0
19919,2015-02-10,0.0,3.397,10,2,2015,2015,41.0
19920,2015-02-11,0.0,3.423,11,2,2015,2015,42.0
19921,2015-02-12,0.0,3.44,12,2,2015,2015,43.0
19922,2015-02-13,0.0,3.492,13,2,2015,2015,44.0
19923,2015-02-14,0.0,3.5180000000000002,14,2,2015,2015,45.0
19924,2015-02-15,0.0,3.483,15,2,2015,2015,46.0
19925,2015-02-16,0.0,3.432,16,2,2015,2015,47.0
19926,2015-02-17,0.0,3.457,17,2,2015,2015,48.0
19927,2015-02-18,0.0,3.5010000000000003,18,2,2015,2015,49.0
19928,2015-02-19,0.0,3.5269999999999997,19,2,2015,2015,50.0
19929,2015-02-20,0.0,3.492,20,2,2015,2015,51.0
19930,2015-02-21,0.0,3.5180000000000002,21,2,2015,2015,52.0
19931,2015-02-22,0.0,3.5180000000000002,22,2,2015,2015,53.0
19932,2015-02-23,0.0,3.5180000000000002,23,2,2015,2015,54.0
19933,2015-02-24,0.0,3.5269999999999997,24,2,2015,2015,55.0
19934,2015-02-25,0.0,3.5180000000000002,25,2,2015,2015,56.0
19935,2015-02-26,0.0,3.5180000000000002,26,2,2015,2015,57.0
19936,2015-02-27,0.0,3.5269999999999997,27,2,2015,2015,58.0
19937,2015-02-28,0.0,3.5610000000000004,28,2,2015,2015,59.0
19938,2015-03-01,0.0,3.5610000000000004,1,3,2015,2015,60.0
19939,2015-03-02,0.0,3.535,2,3,2015,2015,61.0
19940,2015-03-03,0.0,3.5869999999999997,3,3,2015,2015,62.0
19941,2015-03-04,0.0,3.5869999999999997,4,3,2015,2015,63.0
19942,2015-03-05,0.0,3.535,5,3,2015,2015,64.0
19943,2015-03-06,0.0,3.466,6,3,2015,2015,65.0
19944,2015-03-07,0.0,3.673,7,3,2015,2015,66.0
19945,2015-03-08,0.0,3.57,8,3,2015,2015,67.0
19946,2015-03-09,0.0,3.665,9,3,2015,2015,68.0
19947,2015-03-10,0.0,3.7,10,3,2015,2015,69.0
19948,2015-03-11,0.0,3.665,11,3,2015,2015,70.0
19949,2015-03-12,0.0,3.752,12,3,2015,2015,71.0
19950,2015-03-13,0.0,3.832,13,3,2015,2015,72.0
19951,2015-03-14,0.0,3.752,14,3,2015,2015,73.0
19952,2015-03-15,0.0,3.7969999999999997,15,3,2015,2015,74.0
19953,2015-03-16,0.0,3.8139999999999996,16,3,2015,2015,75.0
19954,2015-03-17,0.0,3.7969999999999997,17,3,2015,2015,76.0
19955,2015-03-18,0.0,3.841,18,3,2015,2015,77.0
19956,2015-03-19,0.0,3.832,19,3,2015,2015,78.0
19957,2015-03-20,0.0,3.858,20,3,2015,2015,79.0
19958,2015-03-21,0.0,3.877,21,3,2015,2015,80.0
19959,2015-03-22,0.0,3.911,22,3,2015,2015,81.0
19960,2015-03-23,0.0,3.9389999999999996,23,3,2015,2015,82.0
19961,2015-03-24,0.0,3.957,24,3,2015,2015,83.0
19962,2015-03-25,0.0,3.9739999999999998,25,3,2015,2015,84.0
19963,2015-03-26,0.0,3.983,26,3,2015,2015,85.0
19964,2015-03-27,0.0,4.001,27,3,2015,2015,86.0
19965,2015-03-28,0.0,4.029,28,3,2015,2015,87.0
19966,2015-03-29,0.0,4.029,29,3,2015,2015,88.0
19967,2015-03-30,0.0,4.064,30,3,2015,2015,89.0
19968,2015-03-31,0.0,4.082,31,3,2015,2015,90.0
19969,2015-04-01,0.0,4.109,1,4,2015,2015,91.0
19970,2015-04-02,0.0,4.117,2,4,2015,2015,92.0
19971,2015-04-03,0.0,4.136,3,4,2015,2015,93.0
